Header_line;23
location;Drammen - Norway
year_of_construction;1961
floor_area;5273
number_of_users;170
building_category;Sch
energy_label;B
central_heating_system;1
dhw_heat_source;SC,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
snow_melt_heat_source;None
ventilation_types;DCV
night_setback;1
lighting_control;1
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6432

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Heat use;Heat production;Heat production
;C;W/m2;m/s;deg;Wh;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Space heating = HtRoom + HtVent;Heat from heat pumps;Solar collector heat produced
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;HtSpace;HtHP;HtSC
2018-01-12T00:00:00+0100;-2.94;0.0;2.27;21.33;33000.0;30000.0;100000.0;0.0
2018-01-12T01:00:00+0100;-3.45;0.0;2.47;23.18;36000.0;30000.0;0.0;0.0
2018-01-12T02:00:00+0100;-3.83;0.0;2.25;11.1;34000.0;40000.0;0.0;0.0
2018-01-12T03:00:00+0100;-3.93;0.0;2.01;0.29;36000.0;30000.0;100000.0;0.0
2018-01-12T04:00:00+0100;-4.02;0.0;1.85;2.34;38000.0;50000.0;0.0;0.0
2018-01-12T05:00:00+0100;-3.91;0.0;1.6;6.42;39000.0;50000.0;100000.0;0.0
2018-01-12T06:00:00+0100;-3.77;-0.0;1.84;2.88;81000.0;90000.0;100000.0;0.0
2018-01-12T07:00:00+0100;-3.67;0.0;1.62;3.56;96000.0;110000.0;100000.0;0.0
2018-01-12T08:00:00+0100;-3.55;0.0;1.4;350.99;96000.0;120000.0;100000.0;0.0
2018-01-12T09:00:00+0100;-3.4;12.15;1.62;349.86;96000.0;100000.0;100000.0;0.0
2018-01-12T10:00:00+0100;-3.24;60.68;1.73;343.76;96000.0;90000.0;0.0;0.0
2018-01-12T11:00:00+0100;-3.14;102.77;1.94;340.46;94000.0;90000.0;100000.0;0.0
2018-01-12T12:00:00+0100;-2.94;123.16;1.8;334.25;94000.0;100000.0;100000.0;0.0
2018-01-12T13:00:00+0100;-2.84;106.56;1.99;323.14;86000.0;80000.0;100000.0;0.0
2018-01-12T14:00:00+0100;-2.87;57.92;2.19;326.98;89000.0;90000.0;100000.0;0.0
2018-01-12T15:00:00+0100;-2.99;3.45;2.45;320.58;86000.0;80000.0;0.0;0.0
2018-01-12T16:00:00+0100;-3.02;0.0;2.25;315.72;58000.0;80000.0;100000.0;0.0
2018-01-12T17:00:00+0100;-3.07;0.02;1.96;313.62;60000.0;70000.0;0.0;0.0
2018-01-12T18:00:00+0100;-3.16;0.0;2.15;325.87;57000.0;70000.0;100000.0;0.0
2018-01-12T19:00:00+0100;-3.13;0.0;2.07;324.78;60000.0;70000.0;100000.0;0.0
2018-01-12T20:00:00+0100;-3.17;0.0;2.13;320.6;68000.0;70000.0;0.0;0.0
2018-01-12T21:00:00+0100;-3.07;0.0;2.03;321.25;62000.0;80000.0;100000.0;0.0
2018-01-12T22:00:00+0100;-3.03;0.0;2.0;336.35;34000.0;30000.0;0.0;0.0
2018-01-12T23:00:00+0100;-2.97;0.0;1.8;338.23;28000.0;30000.0;100000.0;0.0
2018-01-13T00:00:00+0100;-2.96;0.0;1.84;338.75;29000.0;40000.0;0.0;0.0
2018-01-13T01:00:00+0100;-2.95;0.0;1.78;347.83;29000.0;30000.0;0.0;0.0
2018-01-13T02:00:00+0100;-3.01;0.0;1.59;349.02;26000.0;30000.0;100000.0;0.0
2018-01-13T03:00:00+0100;-3.05;0.0;1.57;344.68;29000.0;30000.0;0.0;0.0
2018-01-13T04:00:00+0100;-3.07;0.0;1.89;356.33;27000.0;30000.0;0.0;0.0
2018-01-13T05:00:00+0100;-3.11;0.0;1.67;354.46;28000.0;30000.0;0.0;0.0
2018-01-13T06:00:00+0100;-3.05;-0.0;1.62;350.89;29000.0;30000.0;100000.0;0.0
2018-01-13T07:00:00+0100;-3.08;0.0;1.47;356.51;27000.0;30000.0;0.0;0.0
2018-01-13T08:00:00+0100;-3.04;0.0;1.54;25.73;31000.0;30000.0;0.0;0.0
2018-01-13T09:00:00+0100;-2.91;2.11;1.75;49.07;38000.0;30000.0;100000.0;0.0
2018-01-13T10:00:00+0100;-2.85;9.45;1.57;21.47;48000.0;50000.0;0.0;0.0
2018-01-13T11:00:00+0100;-2.74;22.29;1.71;30.13;46000.0;50000.0;100000.0;0.0
2018-01-13T12:00:00+0100;-2.4;42.95;1.6;55.38;45000.0;50000.0;0.0;0.0
2018-01-13T13:00:00+0100;-2.18;33.1;1.37;55.08;48000.0;60000.0;100000.0;0.0
2018-01-13T14:00:00+0100;-2.1;13.76;1.47;67.56;36000.0;40000.0;0.0;0.0
2018-01-13T15:00:00+0100;-2.1;1.56;1.56;86.43;34000.0;30000.0;0.0;0.0
2018-01-13T16:00:00+0100;-2.22;0.0;1.78;54.91;34000.0;30000.0;100000.0;0.0
2018-01-13T17:00:00+0100;-2.34;0.0;1.5;50.16;31000.0;30000.0;0.0;0.0
2018-01-13T18:00:00+0100;-2.53;0.0;1.38;30.78;36000.0;40000.0;0.0;0.0
2018-01-13T19:00:00+0100;-2.67;0.0;1.4;22.4;33000.0;30000.0;100000.0;0.0
2018-01-13T20:00:00+0100;-2.69;0.0;1.17;29.7;34000.0;30000.0;0.0;0.0
2018-01-13T21:00:00+0100;-2.77;0.0;1.1;14.88;34000.0;30000.0;0.0;0.0
2018-01-13T22:00:00+0100;-2.91;0.0;1.46;69.29;33000.0;40000.0;0.0;0.0
2018-01-13T23:00:00+0100;-2.94;0.0;1.3;288.38;34000.0;30000.0;100000.0;0.0
2018-01-14T00:00:00+0100;-3.11;0.0;1.45;306.02;33000.0;30000.0;0.0;0.0
2018-01-14T01:00:00+0100;-2.97;0.0;1.14;303.81;34000.0;40000.0;0.0;0.0
2018-01-14T02:00:00+0100;-2.7;0.0;0.68;316.93;34000.0;40000.0;100000.0;0.0
2018-01-14T03:00:00+0100;-3.09;0.0;1.13;299.5;36000.0;30000.0;0.0;0.0
2018-01-14T04:00:00+0100;-3.14;0.0;1.19;280.2;33000.0;40000.0;0.0;0.0
2018-01-14T05:00:00+0100;-3.55;0.0;1.41;259.86;36000.0;40000.0;100000.0;0.0
2018-01-14T06:00:00+0100;-3.72;-0.0;1.51;241.33;34000.0;30000.0;0.0;0.0
2018-01-14T07:00:00+0100;-3.6;0.0;1.51;240.76;33000.0;40000.0;0.0;0.0
2018-01-14T08:00:00+0100;-3.6;0.0;1.43;229.91;34000.0;30000.0;100000.0;0.0
2018-01-14T09:00:00+0100;-3.38;5.6;1.65;242.12;34000.0;40000.0;0.0;0.0
2018-01-14T10:00:00+0100;-3.32;41.08;2.91;194.57;33000.0;30000.0;0.0;0.0
2018-01-14T11:00:00+0100;-2.96;111.91;3.7;160.56;31000.0;30000.0;100000.0;0.0
2018-01-14T12:00:00+0100;-2.85;102.06;3.84;163.91;36000.0;30000.0;0.0;0.0
2018-01-14T13:00:00+0100;-2.78;36.55;3.27;167.66;36000.0;30000.0;0.0;0.0
2018-01-14T14:00:00+0100;-2.76;14.12;3.24;155.82;34000.0;30000.0;100000.0;0.0
2018-01-14T15:00:00+0100;-2.84;1.8;2.88;152.48;48000.0;40000.0;0.0;0.0
2018-01-14T16:00:00+0100;-3.01;-0.01;3.82;152.91;60000.0;60000.0;100000.0;0.0
2018-01-14T17:00:00+0100;-3.18;0.02;5.27;148.17;60000.0;60000.0;0.0;0.0
2018-01-14T18:00:00+0100;-2.95;0.0;5.46;151.23;60000.0;50000.0;100000.0;0.0
2018-01-14T19:00:00+0100;-2.5;0.0;5.14;174.07;53000.0;60000.0;0.0;0.0
2018-01-14T20:00:00+0100;-2.1;0.0;4.07;190.28;50000.0;60000.0;100000.0;0.0
2018-01-14T21:00:00+0100;-1.93;0.0;3.16;192.9;41000.0;50000.0;0.0;0.0
2018-01-14T22:00:00+0100;-1.69;0.0;2.89;183.78;50000.0;70000.0;100000.0;0.0
2018-01-14T23:00:00+0100;-1.54;0.0;4.13;197.78;51000.0;60000.0;0.0;0.0
2018-01-15T00:00:00+0100;-1.29;0.0;4.46;185.94;46000.0;60000.0;100000.0;0.0
2018-01-15T01:00:00+0100;-1.03;0.0;5.84;185.26;38000.0;60000.0;0.0;0.0
2018-01-15T02:00:00+0100;-0.53;0.0;6.74;187.53;29000.0;40000.0;100000.0;0.0
2018-01-15T03:00:00+0100;-0.66;0.0;7.07;182.41;29000.0;40000.0;0.0;0.0
2018-01-15T04:00:00+0100;-0.85;0.0;7.27;190.02;28000.0;50000.0;100000.0;0.0
2018-01-15T05:00:00+0100;-1.07;0.0;8.12;184.02;53000.0;50000.0;100000.0;0.0
2018-01-15T06:00:00+0100;-1.13;-0.0;6.99;170.46;51000.0;70000.0;0.0;0.0
2018-01-15T07:00:00+0100;-1.15;0.0;8.21;175.28;93000.0;90000.0;100000.0;0.0
2018-01-15T08:00:00+0100;-1.55;0.0;7.1;171.81;96000.0;110000.0;100000.0;0.0
2018-01-15T09:00:00+0100;-1.85;1.63;9.53;169.69;96000.0;100000.0;100000.0;0.0
2018-01-15T10:00:00+0100;-1.79;5.34;9.25;170.0;96000.0;90000.0;100000.0;0.0
2018-01-15T11:00:00+0100;-1.67;6.33;9.23;169.05;91000.0;100000.0;100000.0;0.0
2018-01-15T12:00:00+0100;-1.3;7.32;9.44;169.61;96000.0;80000.0;0.0;0.0
2018-01-15T13:00:00+0100;-0.94;7.29;10.43;169.53;87000.0;70000.0;100000.0;0.0
2018-01-15T14:00:00+0100;-0.31;4.69;10.31;161.7;84000.0;80000.0;100000.0;0.0
2018-01-15T15:00:00+0100;-0.56;0.85;9.87;157.77;74000.0;70000.0;0.0;0.0
2018-01-15T16:00:00+0100;-0.73;-0.01;10.03;154.53;55000.0;50000.0;100000.0;0.0
2018-01-15T17:00:00+0100;-1.13;0.0;9.4;152.22;53000.0;50000.0;0.0;0.0
2018-01-15T18:00:00+0100;-1.39;0.0;8.65;148.37;55000.0;50000.0;0.0;0.0
2018-01-15T19:00:00+0100;-1.49;0.0;8.16;149.81;58000.0;60000.0;100000.0;0.0
2018-01-15T20:00:00+0100;-1.37;0.0;8.55;155.37;62000.0;50000.0;0.0;0.0
2018-01-15T21:00:00+0100;-0.91;0.0;9.02;159.27;56000.0;50000.0;100000.0;0.0
2018-01-15T22:00:00+0100;-1.06;0.0;8.58;157.21;48000.0;40000.0;0.0;0.0
2018-01-15T23:00:00+0100;-0.67;0.0;9.11;161.83;45000.0;40000.0;100000.0;0.0
2018-01-16T00:00:00+0100;-0.59;0.0;9.34;161.18;55000.0;60000.0;0.0;0.0
2018-01-16T01:00:00+0100;-0.4;0.0;8.99;157.94;56000.0;50000.0;100000.0;0.0
2018-01-16T02:00:00+0100;-0.25;0.0;8.29;153.19;55000.0;50000.0;0.0;0.0
2018-01-16T03:00:00+0100;-0.14;0.0;8.15;150.48;55000.0;50000.0;100000.0;0.0
2018-01-16T04:00:00+0100;-0.34;0.0;7.01;144.28;50000.0;50000.0;0.0;0.0
2018-01-16T05:00:00+0100;-0.41;0.0;6.98;141.0;56000.0;60000.0;100000.0;0.0
2018-01-16T06:00:00+0100;-0.41;-0.0;6.6;136.27;93000.0;80000.0;100000.0;0.0
2018-01-16T07:00:00+0100;-0.32;0.0;5.92;131.52;87000.0;100000.0;0.0;0.0
2018-01-16T08:00:00+0100;-0.3;0.0;5.23;125.98;88000.0;80000.0;100000.0;0.0
2018-01-16T09:00:00+0100;-0.27;0.68;4.55;117.14;89000.0;80000.0;100000.0;0.0
2018-01-16T10:00:00+0100;-0.31;2.41;3.58;100.38;87000.0;70000.0;100000.0;0.0
2018-01-16T11:00:00+0100;-0.24;3.73;2.68;80.47;86000.0;70000.0;0.0;0.0
2018-01-16T12:00:00+0100;-0.12;7.22;1.74;38.72;84000.0;70000.0;100000.0;0.0
2018-01-16T13:00:00+0100;0.11;29.87;1.31;12.27;84000.0;60000.0;100000.0;0.0
2018-01-16T14:00:00+0100;0.45;54.26;1.46;320.07;82000.0;70000.0;0.0;0.0
2018-01-16T15:00:00+0100;0.24;8.05;1.81;210.27;69000.0;50000.0;100000.0;0.0
2018-01-16T16:00:00+0100;0.03;-0.02;2.63;204.84;51000.0;50000.0;0.0;0.0
2018-01-16T17:00:00+0100;-0.66;0.0;2.65;216.4;14000.0;10000.0;0.0;0.0
2018-01-16T18:00:00+0100;-1.26;0.0;2.27;211.06;58000.0;50000.0;0.0;0.0
2018-01-16T19:00:00+0100;-0.86;0.0;1.7;231.36;55000.0;40000.0;0.0;0.0
2018-01-16T20:00:00+0100;-0.83;0.0;1.49;285.52;55000.0;30000.0;100000.0;0.0
2018-01-16T21:00:00+0100;-0.85;0.0;1.47;341.2;53000.0;40000.0;0.0;0.0
2018-01-16T22:00:00+0100;-0.78;0.0;1.12;329.9;53000.0;30000.0;0.0;0.0
2018-01-16T23:00:00+0100;-0.96;0.0;0.67;15.97;43000.0;30000.0;100000.0;0.0
2018-01-17T00:00:00+0100;-0.8;0.0;1.11;342.87;43000.0;20000.0;0.0;0.0
2018-01-17T01:00:00+0100;-0.99;0.0;1.45;335.8;41000.0;30000.0;0.0;0.0
2018-01-17T02:00:00+0100;-1.29;0.0;1.27;322.1;41000.0;20000.0;0.0;0.0
2018-01-17T03:00:00+0100;-1.47;0.0;1.37;314.7;43000.0;30000.0;100000.0;0.0
2018-01-17T04:00:00+0100;-1.45;0.0;1.75;290.79;43000.0;40000.0;0.0;0.0
2018-01-17T05:00:00+0100;-1.64;0.0;2.88;297.78;48000.0;40000.0;0.0;0.0
2018-01-17T06:00:00+0100;-1.63;-0.0;2.38;296.41;72000.0;70000.0;100000.0;0.0
2018-01-17T07:00:00+0100;-1.65;0.0;2.88;299.04;86000.0;80000.0;100000.0;0.0
2018-01-17T08:00:00+0100;-1.81;0.0;3.29;290.18;87000.0;80000.0;0.0;0.0
2018-01-17T09:00:00+0100;-1.92;13.5;2.75;296.13;89000.0;80000.0;100000.0;0.0
2018-01-17T10:00:00+0100;-1.87;74.37;2.86;296.32;88000.0;70000.0;100000.0;0.0
2018-01-17T11:00:00+0100;-1.72;119.52;3.3;292.53;84000.0;70000.0;0.0;0.0
2018-01-17T12:00:00+0100;-1.88;132.66;3.39;298.04;87000.0;80000.0;100000.0;0.0
2018-01-17T13:00:00+0100;-1.37;112.68;3.03;293.06;84000.0;60000.0;100000.0;0.0
2018-01-17T14:00:00+0100;-1.47;69.08;3.28;293.82;84000.0;70000.0;0.0;0.0
2018-01-17T15:00:00+0100;-1.81;15.28;3.16;291.71;77000.0;70000.0;100000.0;0.0
2018-01-17T16:00:00+0100;-2.62;0.0;3.42;285.07;74000.0;60000.0;0.0;0.0
2018-01-17T17:00:00+0100;-3.39;0.0;3.59;285.86;58000.0;50000.0;100000.0;0.0
2018-01-17T18:00:00+0100;-4.1;0.0;3.56;286.41;60000.0;50000.0;0.0;0.0
2018-01-17T19:00:00+0100;-4.34;0.0;3.76;285.86;55000.0;50000.0;100000.0;0.0
2018-01-17T20:00:00+0100;-4.95;0.0;3.55;287.15;53000.0;40000.0;0.0;0.0
2018-01-17T21:00:00+0100;-4.79;0.0;3.2;287.88;50000.0;50000.0;100000.0;0.0
2018-01-17T22:00:00+0100;-4.97;0.0;3.26;281.36;46000.0;40000.0;0.0;0.0
2018-01-17T23:00:00+0100;-4.82;0.0;3.34;278.87;43000.0;30000.0;0.0;0.0
2018-01-18T00:00:00+0100;-4.48;0.0;3.24;284.11;38000.0;30000.0;100000.0;0.0
2018-01-18T01:00:00+0100;-4.36;0.0;3.32;280.17;48000.0;40000.0;0.0;0.0
2018-01-18T02:00:00+0100;-4.03;0.0;3.26;283.83;43000.0;30000.0;0.0;0.0
2018-01-18T03:00:00+0100;-3.6;0.0;3.06;282.98;44000.0;30000.0;100000.0;0.0
2018-01-18T04:00:00+0100;-3.41;0.0;2.65;274.69;45000.0;50000.0;0.0;0.0
2018-01-18T05:00:00+0100;-3.18;0.0;2.33;293.31;48000.0;50000.0;100000.0;0.0
2018-01-18T06:00:00+0100;-3.23;-0.0;2.52;289.07;58000.0;50000.0;0.0;0.0
2018-01-18T07:00:00+0100;-2.95;0.0;2.58;285.15;81000.0;90000.0;100000.0;0.0
2018-01-18T08:00:00+0100;-2.93;0.0;1.91;296.42;89000.0;100000.0;100000.0;0.0
2018-01-18T09:00:00+0100;-2.76;8.71;1.96;308.9;94000.0;80000.0;0.0;0.0
2018-01-18T10:00:00+0100;-2.53;21.64;1.79;319.51;89000.0;80000.0;100000.0;0.0
2018-01-18T11:00:00+0100;-2.49;36.2;1.46;340.88;88000.0;80000.0;100000.0;0.0
2018-01-18T12:00:00+0100;-2.32;45.78;1.75;343.07;92000.0;70000.0;100000.0;0.0
2018-01-18T13:00:00+0100;-2.17;45.3;2.07;358.0;86000.0;70000.0;0.0;0.0
2018-01-18T14:00:00+0100;-2.02;31.22;2.28;357.15;82000.0;70000.0;100000.0;0.0
2018-01-18T15:00:00+0100;-2.15;7.8;2.31;353.34;72000.0;60000.0;0.0;0.0
2018-01-18T16:00:00+0100;-2.35;0.0;2.23;358.53;57000.0;70000.0;100000.0;0.0
2018-01-18T17:00:00+0100;-2.55;0.0;2.49;355.2;51000.0;50000.0;0.0;0.0
2018-01-18T18:00:00+0100;-2.62;0.0;2.21;3.38;50000.0;50000.0;100000.0;0.0
2018-01-18T19:00:00+0100;-3.24;0.0;2.17;351.74;50000.0;50000.0;0.0;0.0
2018-01-18T20:00:00+0100;-3.18;0.0;2.08;333.68;48000.0;40000.0;100000.0;0.0
2018-01-18T21:00:00+0100;-2.89;0.0;2.32;319.16;48000.0;40000.0;0.0;0.0
2018-01-18T22:00:00+0100;-2.95;0.0;2.06;316.3;44000.0;30000.0;0.0;0.0
2018-01-18T23:00:00+0100;-3.26;0.0;2.42;314.26;38000.0;30000.0;100000.0;0.0
2018-01-19T00:00:00+0100;-3.61;0.0;2.37;309.77;43000.0;40000.0;0.0;0.0
2018-01-19T01:00:00+0100;-3.7;0.0;2.68;299.48;39000.0;30000.0;0.0;0.0
2018-01-19T02:00:00+0100;-4.07;0.0;2.72;295.64;43000.0;30000.0;100000.0;0.0
2018-01-19T03:00:00+0100;-3.97;0.0;2.65;295.47;36000.0;30000.0;0.0;0.0
2018-01-19T04:00:00+0100;-4.07;0.0;1.82;293.81;45000.0;50000.0;0.0;0.0
2018-01-19T05:00:00+0100;-3.97;0.0;1.69;295.89;46000.0;50000.0;100000.0;0.0
2018-01-19T06:00:00+0100;-4.32;-0.0;1.54;290.61;62000.0;70000.0;0.0;0.0
2018-01-19T07:00:00+0100;-4.19;0.0;1.57;282.92;80000.0;90000.0;100000.0;0.0
2018-01-19T08:00:00+0100;-3.75;0.0;1.49;279.73;86000.0;90000.0;100000.0;0.0
2018-01-19T09:00:00+0100;-3.61;14.66;1.72;283.48;82000.0;90000.0;100000.0;0.0
2018-01-19T10:00:00+0100;-3.89;51.17;0.9;307.58;76000.0;80000.0;100000.0;0.0
2018-01-19T11:00:00+0100;-3.19;86.35;1.36;302.58;84000.0;90000.0;0.0;0.0
2018-01-19T12:00:00+0100;-2.61;69.26;0.92;311.52;92000.0;80000.0;100000.0;0.0
2018-01-19T13:00:00+0100;-2.29;28.94;0.44;332.89;86000.0;80000.0;100000.0;0.0
2018-01-19T14:00:00+0100;-2.39;14.15;0.83;30.75;79000.0;70000.0;100000.0;0.0
2018-01-19T15:00:00+0100;-2.29;5.09;1.08;18.29;75000.0;70000.0;0.0;0.0
2018-01-19T16:00:00+0100;-2.24;0.0;1.54;37.19;69000.0;60000.0;100000.0;0.0
2018-01-19T17:00:00+0100;-2.17;0.0;1.82;81.51;53000.0;50000.0;0.0;0.0
2018-01-19T18:00:00+0100;-2.19;0.0;2.04;88.8;50000.0;50000.0;100000.0;0.0
2018-01-19T19:00:00+0100;-2.07;0.0;1.9;89.9;51000.0;40000.0;0.0;0.0
2018-01-19T20:00:00+0100;-1.85;0.0;2.59;112.98;45000.0;40000.0;0.0;0.0
2018-01-19T21:00:00+0100;-1.85;0.0;3.12;147.19;46000.0;40000.0;100000.0;0.0
2018-01-19T22:00:00+0100;-1.97;0.0;2.69;150.0;38000.0;30000.0;0.0;0.0
2018-01-19T23:00:00+0100;-1.96;0.0;3.92;131.4;36000.0;30000.0;0.0;0.0
2018-01-20T00:00:00+0100;-1.98;0.0;3.61;135.68;39000.0;30000.0;100000.0;0.0
2018-01-20T01:00:00+0100;-1.97;0.0;2.77;123.05;38000.0;20000.0;0.0;0.0
2018-01-20T02:00:00+0100;-2.01;0.0;2.64;110.29;39000.0;30000.0;0.0;0.0
2018-01-20T03:00:00+0100;-2.28;0.0;2.89;101.48;36000.0;30000.0;0.0;0.0
2018-01-20T04:00:00+0100;-2.7;0.0;2.9;88.48;40000.0;30000.0;100000.0;0.0
2018-01-20T05:00:00+0100;-2.92;0.0;3.45;83.77;39000.0;30000.0;0.0;0.0
2018-01-20T06:00:00+0100;-2.87;-0.0;3.02;76.5;38000.0;30000.0;0.0;0.0
2018-01-20T07:00:00+0100;-2.77;0.0;3.47;76.7;36000.0;30000.0;100000.0;0.0
2018-01-20T08:00:00+0100;-2.52;0.0;3.7;88.91;41000.0;30000.0;0.0;0.0
2018-01-20T09:00:00+0100;-2.23;2.21;3.7;80.67;43000.0;30000.0;0.0;0.0
2018-01-20T10:00:00+0100;-1.98;6.73;3.67;78.53;53000.0;40000.0;100000.0;0.0
2018-01-20T11:00:00+0100;-1.8;9.19;3.27;74.75;60000.0;50000.0;0.0;0.0
2018-01-20T12:00:00+0100;-1.8;9.67;3.45;70.1;58000.0;50000.0;0.0;0.0
2018-01-20T13:00:00+0100;-1.65;9.24;3.04;60.79;57000.0;40000.0;100000.0;0.0
2018-01-20T14:00:00+0100;-1.7;6.9;2.58;57.14;63000.0;50000.0;0.0;0.0
2018-01-20T15:00:00+0100;-1.84;1.48;2.5;52.64;55000.0;40000.0;100000.0;0.0
2018-01-20T16:00:00+0100;-2.24;0.0;2.55;38.08;41000.0;20000.0;0.0;0.0
2018-01-20T17:00:00+0100;-2.34;0.0;2.69;33.7;38000.0;30000.0;0.0;0.0
2018-01-20T18:00:00+0100;-2.43;0.0;2.65;24.13;38000.0;30000.0;0.0;0.0
2018-01-20T19:00:00+0100;-2.45;0.0;2.97;29.61;39000.0;30000.0;100000.0;0.0
2018-01-20T20:00:00+0100;-2.67;0.0;2.77;28.25;38000.0;30000.0;0.0;0.0
2018-01-20T21:00:00+0100;-2.7;0.0;2.71;15.98;36000.0;30000.0;0.0;0.0
2018-01-20T22:00:00+0100;-2.67;0.0;2.49;14.72;39000.0;20000.0;100000.0;0.0
2018-01-20T23:00:00+0100;-2.66;0.0;2.34;7.13;38000.0;30000.0;0.0;0.0
2018-01-21T00:00:00+0100;-2.62;0.0;2.2;4.51;38000.0;40000.0;0.0;0.0
2018-01-21T01:00:00+0100;-2.53;0.0;2.12;3.23;39000.0;30000.0;100000.0;0.0
2018-01-21T02:00:00+0100;-2.44;0.0;2.08;357.56;38000.0;30000.0;0.0;0.0
2018-01-21T03:00:00+0100;-2.33;0.0;2.18;359.23;36000.0;30000.0;0.0;0.0
2018-01-21T04:00:00+0100;-2.26;0.0;2.29;358.19;41000.0;30000.0;100000.0;0.0
2018-01-21T05:00:00+0100;-2.23;0.0;2.16;354.68;38000.0;30000.0;0.0;0.0
2018-01-21T06:00:00+0100;-2.3;-0.0;2.35;351.57;39000.0;30000.0;0.0;0.0
2018-01-21T07:00:00+0100;-2.37;0.0;2.26;342.58;38000.0;40000.0;0.0;0.0
2018-01-21T08:00:00+0100;-2.2;0.0;2.22;332.48;41000.0;30000.0;100000.0;0.0
2018-01-21T09:00:00+0100;-2.27;26.47;1.92;332.15;38000.0;30000.0;0.0;0.0
2018-01-21T10:00:00+0100;-3.24;90.04;2.08;294.0;44000.0;40000.0;0.0;0.0
2018-01-21T11:00:00+0100;-3.51;138.06;2.46;300.05;38000.0;30000.0;100000.0;0.0
2018-01-21T12:00:00+0100;-2.71;155.77;1.83;291.27;46000.0;30000.0;0.0;0.0
2018-01-21T13:00:00+0100;-2.45;138.99;1.02;282.78;40000.0;30000.0;0.0;0.0
2018-01-21T14:00:00+0100;-3.23;91.48;0.93;251.98;41000.0;30000.0;100000.0;0.0
2018-01-21T15:00:00+0100;-3.98;27.99;1.24;256.94;48000.0;40000.0;0.0;0.0
2018-01-21T16:00:00+0100;-4.89;-0.02;1.91;226.13;41000.0;30000.0;0.0;0.0
2018-01-21T17:00:00+0100;-6.01;0.0;2.39;234.82;38000.0;30000.0;100000.0;0.0
2018-01-21T18:00:00+0100;-6.65;0.0;2.63;243.71;39000.0;30000.0;0.0;0.0
2018-01-21T19:00:00+0100;-7.09;0.0;2.58;254.07;41000.0;40000.0;0.0;0.0
2018-01-21T20:00:00+0100;-7.77;0.0;2.43;264.97;45000.0;40000.0;100000.0;0.0
2018-01-21T21:00:00+0100;-7.6;0.0;2.47;256.6;48000.0;50000.0;0.0;0.0
2018-01-21T22:00:00+0100;-7.15;0.0;2.45;258.34;41000.0;40000.0;0.0;0.0
2018-01-21T23:00:00+0100;-7.08;0.0;3.16;278.66;41000.0;40000.0;100000.0;0.0
2018-01-22T00:00:00+0100;-7.38;0.0;2.88;277.98;41000.0;40000.0;0.0;0.0
2018-01-22T01:00:00+0100;-7.18;0.0;2.17;281.17;38000.0;40000.0;100000.0;0.0
2018-01-22T02:00:00+0100;-6.8;0.0;1.31;288.03;46000.0;50000.0;0.0;0.0
2018-01-22T03:00:00+0100;-7.16;0.0;1.09;311.22;43000.0;50000.0;0.0;0.0
2018-01-22T04:00:00+0100;-6.46;0.0;1.04;320.13;43000.0;50000.0;100000.0;0.0
2018-01-22T05:00:00+0100;-6.22;0.0;1.37;346.5;43000.0;40000.0;0.0;0.0
2018-01-22T06:00:00+0100;-6.09;-0.0;1.75;323.31;58000.0;70000.0;100000.0;0.0
2018-01-22T07:00:00+0100;-6.23;0.0;1.5;333.93;79000.0;100000.0;100000.0;0.0
2018-01-22T08:00:00+0100;-6.09;0.0;1.33;317.1;91000.0;100000.0;100000.0;0.0
2018-01-22T09:00:00+0100;-5.96;4.01;1.78;3.03;106000.0;100000.0;100000.0;0.0
2018-01-22T10:00:00+0100;-5.75;7.37;1.95;1.76;122000.0;120000.0;100000.0;0.0
2018-01-22T11:00:00+0100;-5.49;11.63;1.65;355.07;108000.0;100000.0;100000.0;0.0
2018-01-22T12:00:00+0100;-5.34;10.6;1.96;346.19;106000.0;90000.0;100000.0;0.0
2018-01-22T13:00:00+0100;-5.16;14.54;1.78;339.99;103000.0;90000.0;100000.0;0.0
2018-01-22T14:00:00+0100;-4.97;14.08;1.86;346.43;96000.0;80000.0;100000.0;0.0
2018-01-22T15:00:00+0100;-5.05;5.51;1.51;350.31;87000.0;80000.0;0.0;0.0
2018-01-22T16:00:00+0100;-5.15;0.0;1.75;347.52;86000.0;70000.0;100000.0;0.0
2018-01-22T17:00:00+0100;-5.25;0.0;1.28;335.7;82000.0;80000.0;100000.0;0.0
2018-01-22T18:00:00+0100;-5.23;0.0;1.6;0.25;69000.0;60000.0;0.0;0.0
2018-01-22T19:00:00+0100;-5.24;0.0;1.17;326.33;60000.0;50000.0;100000.0;0.0
2018-01-22T20:00:00+0100;-5.1;0.0;1.63;359.14;55000.0;50000.0;0.0;0.0
2018-01-22T21:00:00+0100;-4.93;0.0;1.35;14.1;58000.0;50000.0;100000.0;0.0
2018-01-22T22:00:00+0100;-4.9;0.0;1.39;33.92;50000.0;40000.0;0.0;0.0
