Header_line;24
location;Drammen - Norway
year_of_construction;2013
floor_area;2000
number_of_users;16
building_category;Nsh
energy_label;B
notes;Solar panels installed in 2022, but new meter for energy production is not registered.
central_heating_system;1
dhw_heat_source;GSHP,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
cooling_source;Free
ventilation_types;CAV_sch
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6399

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Electricity use
;C;W/m2;m/s;deg;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Heat pump
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;ElHP
2018-11-15T04:00:00+0100;7.7;;;;64000.0;470.0
2018-11-15T05:00:00+0100;8.2;;;;67000.0;470.0
2018-11-15T06:00:00+0100;8.4;;;;73000.0;440.0
2018-11-15T07:00:00+0100;8.1;;;;77000.0;440.0
2018-11-15T08:00:00+0100;8.0;;;;81000.0;470.0
2018-11-15T09:00:00+0100;8.2;;;;75000.0;440.0
2018-11-15T10:00:00+0100;9.6;;;;83000.0;470.0
2018-11-15T11:00:00+0100;9.6;;;;80000.0;470.0
2018-11-15T12:00:00+0100;9.2;;;;69000.0;440.0
2018-11-15T13:00:00+0100;9.75;;;;71000.0;440.0
2018-11-15T14:00:00+0100;10.4;;;;76000.0;500.0
2018-11-15T15:00:00+0100;9.94;;;;75000.0;440.0
2018-11-15T16:00:00+0100;9.9;;;;81000.0;440.0
2018-11-15T17:00:00+0100;9.28;;;;81000.0;470.0
2018-11-15T18:00:00+0100;9.0;;;;76000.0;440.0
2018-11-15T19:00:00+0100;8.9;;;;81000.0;440.0
2018-11-15T20:00:00+0100;7.9;;;;85000.0;470.0
2018-11-15T21:00:00+0100;6.76;;;;87000.0;470.0
2018-11-15T22:00:00+0100;6.11;;;;67000.0;440.0
2018-11-15T23:00:00+0100;6.08;;;;66000.0;470.0
2018-11-16T00:00:00+0100;5.91;;;;70000.0;440.0
2018-11-16T01:00:00+0100;5.7;;;;65000.0;440.0
2018-11-16T02:00:00+0100;4.74;;;;71000.0;470.0
2018-11-16T03:00:00+0100;4.21;;;;79000.0;470.0
2018-11-16T04:00:00+0100;3.75;;;;75000.0;440.0
2018-11-16T05:00:00+0100;3.54;;;;73000.0;470.0
2018-11-16T06:00:00+0100;3.42;;;;87000.0;440.0
2018-11-16T07:00:00+0100;2.99;;;;91000.0;410.0
2018-11-16T08:00:00+0100;3.44;;;;100000.0;470.0
2018-11-16T09:00:00+0100;3.7;;;;101000.0;440.0
2018-11-16T10:00:00+0100;3.6;;;;88000.0;440.0
2018-11-16T11:00:00+0100;3.6;;;;89000.0;470.0
2018-11-16T12:00:00+0100;6.1;;;;85000.0;440.0
2018-11-16T13:00:00+0100;7.3;;;;84000.0;500.0
2018-11-16T14:00:00+0100;6.5;;;;88000.0;440.0
2018-11-16T15:00:00+0100;5.3;;;;84000.0;440.0
2018-11-16T16:00:00+0100;4.9;;;;88000.0;470.0
2018-11-16T17:00:00+0100;3.94;;;;92000.0;440.0
2018-11-16T18:00:00+0100;3.19;;;;89000.0;440.0
2018-11-16T19:00:00+0100;2.73;;;;94000.0;470.0
2018-11-16T20:00:00+0100;2.61;;;;103000.0;440.0
2018-11-16T21:00:00+0100;2.33;;;;94000.0;440.0
2018-11-16T22:00:00+0100;1.92;;;;77000.0;470.0
2018-11-16T23:00:00+0100;2.42;;;;71000.0;470.0
2018-11-17T00:00:00+0100;2.41;;;;69000.0;440.0
2018-11-17T01:00:00+0100;2.76;;;;75000.0;470.0
2018-11-17T02:00:00+0100;2.85;;;;71000.0;440.0
2018-11-17T03:00:00+0100;2.87;;;;82000.0;440.0
2018-11-17T04:00:00+0100;2.3;;;;80000.0;500.0
2018-11-17T05:00:00+0100;2.2;;;;74000.0;440.0
2018-11-17T06:00:00+0100;2.3;;;;76000.0;440.0
2018-11-17T07:00:00+0100;2.3;;;;88000.0;470.0
2018-11-17T08:00:00+0100;2.6;;;;85000.0;440.0
2018-11-17T09:00:00+0100;2.7;;;;92000.0;440.0
2018-11-17T10:00:00+0100;3.1;;;;106000.0;470.0
2018-11-17T11:00:00+0100;3.1;;;;97000.0;440.0
2018-11-17T12:00:00+0100;3.6;;;;96000.0;470.0
2018-11-17T13:00:00+0100;3.9;;;;93000.0;470.0
2018-11-17T14:00:00+0100;4.0;;;;95000.0;440.0
2018-11-17T15:00:00+0100;4.0;;;;89000.0;410.0
2018-11-17T16:00:00+0100;4.0;;;;89000.0;470.0
2018-11-17T17:00:00+0100;3.8;;;;90000.0;440.0
2018-11-17T18:00:00+0100;3.8;;;;90000.0;440.0
2018-11-17T19:00:00+0100;3.9;;;;98000.0;470.0
2018-11-17T20:00:00+0100;3.7;;;;89000.0;470.0
2018-11-17T21:00:00+0100;3.6;;;;86000.0;440.0
2018-11-17T22:00:00+0100;3.2;;;;74000.0;470.0
2018-11-17T23:00:00+0100;2.3;;;;76000.0;440.0
2018-11-18T00:00:00+0100;2.5;;;;72000.0;440.0
2018-11-18T01:00:00+0100;1.2;;;;72000.0;500.0
2018-11-18T02:00:00+0100;2.1;;;;77000.0;440.0
2018-11-18T03:00:00+0100;2.0;;;;82000.0;440.0
2018-11-18T04:00:00+0100;0.8;;;;80000.0;500.0
2018-11-18T05:00:00+0100;1.4;;;;82000.0;440.0
2018-11-18T06:00:00+0100;-0.5;;;;80000.0;440.0
2018-11-18T07:00:00+0100;1.5;;;;90000.0;500.0
2018-11-18T08:00:00+0100;0.3;;;;101000.0;440.0
2018-11-18T09:00:00+0100;0.6;;;;106000.0;440.0
2018-11-18T10:00:00+0100;1.3;;;;103000.0;500.0
2018-11-18T11:00:00+0100;2.1;;;;93000.0;440.0
2018-11-18T12:00:00+0100;3.8;;;;94000.0;440.0
2018-11-18T13:00:00+0100;3.9;;;;93000.0;500.0
2018-11-18T14:00:00+0100;3.3;;;;89000.0;440.0
2018-11-18T15:00:00+0100;1.5;;;;99000.0;470.0
2018-11-18T16:00:00+0100;0.5;;;;94000.0;440.0
2018-11-18T17:00:00+0100;-0.2;;;;96000.0;440.0
2018-11-18T18:00:00+0100;-0.8;;;;100000.0;470.0
2018-11-18T19:00:00+0100;-0.2;;;;101000.0;470.0
2018-11-18T20:00:00+0100;-0.5;;;;97000.0;440.0
2018-11-18T21:00:00+0100;-1.4;;;;91000.0;470.0
2018-11-18T22:00:00+0100;-1.8;;;;83000.0;470.0
2018-11-18T23:00:00+0100;-1.6;;;;76000.0;440.0
2018-11-19T00:00:00+0100;-0.9;;;;79000.0;470.0
2018-11-19T01:00:00+0100;0.1;;;;79000.0;440.0
2018-11-19T02:00:00+0100;0.2;;;;74000.0;470.0
2018-11-19T03:00:00+0100;0.2;;;;90000.0;470.0
2018-11-19T04:00:00+0100;0.2;;;;84000.0;440.0
2018-11-19T05:00:00+0100;0.2;;;;80000.0;440.0
2018-11-19T06:00:00+0100;0.2;;;;87000.0;470.0
2018-11-19T07:00:00+0100;0.2;;;;100000.0;440.0
2018-11-19T08:00:00+0100;0.2;;;;98000.0;440.0
2018-11-19T09:00:00+0100;-0.1;;;;101000.0;470.0
2018-11-19T10:00:00+0100;-0.4;;;;110000.0;440.0
2018-11-19T11:00:00+0100;-0.4;;;;105000.0;440.0
2018-11-19T12:00:00+0100;-0.4;;;;97000.0;470.0
2018-11-19T13:00:00+0100;-0.7;121.71;;;101000.0;440.0
2018-11-19T14:00:00+0100;-0.8;;1.74;57.05;101000.0;440.0
2018-11-19T15:00:00+0100;-0.9;;;;96000.0;470.0
2018-11-19T16:00:00+0100;-1.1;;;;97000.0;440.0
2018-11-19T17:00:00+0100;-1.1;;;;100000.0;410.0
2018-11-19T18:00:00+0100;-1.3;;;;97000.0;470.0
2018-11-19T19:00:00+0100;-1.5;;;;99000.0;440.0
2018-11-19T20:00:00+0100;-1.6;;;;103000.0;440.0
2018-11-19T21:00:00+0100;-1.7;;;;101000.0;470.0
2018-11-19T22:00:00+0100;-1.8;;;;89000.0;440.0
2018-11-19T23:00:00+0100;-2.0;;;;84000.0;440.0
2018-11-20T00:00:00+0100;-2.1;;;;84000.0;470.0
2018-11-20T01:00:00+0100;-2.1;;;;85000.0;440.0
2018-11-20T02:00:00+0100;-2.2;;;;81000.0;470.0
2018-11-20T03:00:00+0100;-2.3;;;;90000.0;470.0
2018-11-20T04:00:00+0100;-2.3;;;;95000.0;440.0
2018-11-20T05:00:00+0100;-2.2;;;;86000.0;440.0
2018-11-20T06:00:00+0100;-2.2;;;;93000.0;470.0
2018-11-20T07:00:00+0100;-2.1;;;;98000.0;440.0
2018-11-20T08:00:00+0100;-2.1;;;;100000.0;440.0
2018-11-20T09:00:00+0100;-2.1;;;;103000.0;470.0
2018-11-20T10:00:00+0100;-1.9;;;;108000.0;440.0
2018-11-20T11:00:00+0100;-1.83;;;;98000.0;440.0
2018-11-20T12:00:00+0100;-1.6;;;;99000.0;470.0
2018-11-20T13:00:00+0100;-1.6;;;;102000.0;440.0
2018-11-20T14:00:00+0100;-1.6;;;;102000.0;410.0
2018-11-20T15:00:00+0100;-2.1;;;;98000.0;470.0
2018-11-20T16:00:00+0100;-2.3;;;;98000.0;440.0
2018-11-20T17:00:00+0100;-2.3;;;;98000.0;440.0
2018-11-20T18:00:00+0100;-2.9;;;;101000.0;440.0
2018-11-20T19:00:00+0100;-3.8;;;;105000.0;440.0
2018-11-20T20:00:00+0100;-4.2;;;;102000.0;440.0
2018-11-20T21:00:00+0100;-2.6;;;;103000.0;470.0
2018-11-20T22:00:00+0100;-1.0;;;;85000.0;440.0
2018-11-20T23:00:00+0100;-0.5;;;;80000.0;440.0
2018-11-21T00:00:00+0100;-0.6;;;;84000.0;500.0
2018-11-21T01:00:00+0100;-0.4;;;;80000.0;440.0
2018-11-21T02:00:00+0100;-0.6;;;;78000.0;470.0
2018-11-21T03:00:00+0100;-0.4;;;;90000.0;470.0
2018-11-21T04:00:00+0100;0.1;;;;90000.0;440.0
2018-11-21T05:00:00+0100;0.2;;;;83000.0;470.0
2018-11-21T06:00:00+0100;0.3;;;;86000.0;470.0
2018-11-21T07:00:00+0100;0.6;;;;99000.0;410.0
2018-11-21T08:00:00+0100;0.5;;;;101000.0;440.0
2018-11-21T09:00:00+0100;0.7;;;;104000.0;470.0
2018-11-21T10:00:00+0100;1.1;;;;104000.0;440.0
2018-11-21T11:00:00+0100;1.3;;;;103000.0;440.0
2018-11-21T12:00:00+0100;1.6;;;;101000.0;470.0
2018-11-21T13:00:00+0100;1.5;;;;104000.0;440.0
2018-11-21T14:00:00+0100;0.88;;;;103000.0;1440.0
2018-11-21T15:00:00+0100;1.4;;;;99000.0;500.0
2018-11-21T16:00:00+0100;1.1;;;;98000.0;410.0
2018-11-21T17:00:00+0100;0.9;;;;98000.0;440.0
2018-11-21T18:00:00+0100;0.5;;;;101000.0;530.0
2018-11-21T19:00:00+0100;0.4;;;;100000.0;440.0
2018-11-21T20:00:00+0100;0.5;;;;101000.0;440.0
2018-11-21T21:00:00+0100;0.4;;;;94000.0;470.0
2018-11-21T22:00:00+0100;0.1;;;;83000.0;440.0
2018-11-21T23:00:00+0100;-0.0;;;;78000.0;470.0
2018-11-22T00:00:00+0100;-0.4;;;;83000.0;1220.0
2018-11-22T01:00:00+0100;-1.3;;;;82000.0;500.0
2018-11-22T02:00:00+0100;-1.87;;;;84000.0;440.0
2018-11-22T03:00:00+0100;-4.1;;;;94000.0;470.0
2018-11-22T04:00:00+0100;-4.8;;;;89000.0;470.0
2018-11-22T05:00:00+0100;-5.7;;;;87000.0;440.0
2018-11-22T06:00:00+0100;-5.9;;;;95000.0;7340.0
2018-11-22T07:00:00+0100;-6.5;;;;87000.0;12440.0
2018-11-22T08:00:00+0100;-6.3;;;;90000.0;12410.0
2018-11-22T09:00:00+0100;-5.5;;;;89000.0;12310.0
2018-11-22T10:00:00+0100;-3.4;;;;88000.0;12340.0
2018-11-22T11:00:00+0100;-2.0;;;;84000.0;12250.0
2018-11-22T12:00:00+0100;-1.5;;;;87000.0;12220.0
2018-11-22T13:00:00+0100;-1.3;;;;75000.0;12190.0
2018-11-22T14:00:00+0100;-2.6;;;;81000.0;12190.0
2018-11-22T15:00:00+0100;-4.1;;;;89000.0;12160.0
2018-11-22T16:00:00+0100;-5.0;;;;82000.0;12280.0
2018-11-22T17:00:00+0100;-5.8;;;;86000.0;12310.0
2018-11-22T18:00:00+0100;-6.9;;;;86000.0;12310.0
2018-11-22T19:00:00+0100;-8.1;0.0;;;87000.0;12310.0
2018-11-22T20:00:00+0100;-7.6;0.0;1.59;258.34;88000.0;12410.0
2018-11-22T21:00:00+0100;-8.1;0.0;1.75;265.01;87000.0;12410.0
2018-11-22T22:00:00+0100;-8.2;;1.97;271.11;71000.0;12530.0
2018-11-22T23:00:00+0100;-7.5;;;;68000.0;12590.0
2018-11-23T00:00:00+0100;-7.7;;;;72000.0;12560.0
2018-11-23T01:00:00+0100;-7.8;;;;68000.0;12560.0
2018-11-23T02:00:00+0100;-6.9;;;;66000.0;12500.0
2018-11-23T03:00:00+0100;-6.5;;;;94000.0;12340.0
2018-11-23T04:00:00+0100;-6.4;;;;77000.0;12440.0
2018-11-23T05:00:00+0100;-8.0;;;;75000.0;12500.0
2018-11-23T06:00:00+0100;-8.0;;;;85000.0;12410.0
2018-11-23T07:00:00+0100;-7.4;;;;93000.0;12410.0
2018-11-23T08:00:00+0100;-8.4;;;;91000.0;12410.0
2018-11-23T09:00:00+0100;-9.0;;;;95000.0;12380.0
2018-11-23T10:00:00+0100;-7.3;;;;98000.0;12340.0
2018-11-23T11:00:00+0100;-6.8;;;;93000.0;12440.0
2018-11-23T12:00:00+0100;-5.5;146.61;;;92000.0;12380.0
2018-11-23T13:00:00+0100;-4.0;;1.03;293.66;87000.0;12380.0
2018-11-23T14:00:00+0100;-6.4;;;;82000.0;12380.0
2018-11-23T15:00:00+0100;-7.4;;;;94000.0;12380.0
2018-11-23T16:00:00+0100;-8.5;;;;88000.0;12380.0
2018-11-23T17:00:00+0100;-6.89;;;;95000.0;12410.0
2018-11-23T18:00:00+0100;-7.57;;;;91000.0;12440.0
2018-11-23T19:00:00+0100;-9.2;;;;99000.0;12380.0
2018-11-23T20:00:00+0100;-9.9;;;;90000.0;12470.0
2018-11-23T21:00:00+0100;-9.5;;;;88000.0;12560.0
2018-11-23T22:00:00+0100;-8.7;;;;72000.0;12590.0
2018-11-23T23:00:00+0100;-10.4;;;;71000.0;12660.0
2018-11-24T00:00:00+0100;-9.9;;;;76000.0;12560.0
2018-11-24T01:00:00+0100;-10.4;;;;71000.0;12690.0
2018-11-24T02:00:00+0100;-9.7;;;;70000.0;12560.0
2018-11-24T03:00:00+0100;-10.5;;;;98000.0;12310.0
2018-11-24T04:00:00+0100;-10.7;;;;83000.0;12470.0
2018-11-24T05:00:00+0100;-10.0;;;;76000.0;12470.0
2018-11-24T06:00:00+0100;-8.9;;;;78000.0;12500.0
2018-11-24T07:00:00+0100;-9.8;;;;89000.0;12380.0
2018-11-24T08:00:00+0100;-9.9;;;;84000.0;12340.0
2018-11-24T09:00:00+0100;-9.6;;;;84000.0;12280.0
2018-11-24T10:00:00+0100;-5.9;;;;88000.0;12220.0
2018-11-24T11:00:00+0100;-1.9;;;;84000.0;12130.0
2018-11-24T12:00:00+0100;-1.6;;;;81000.0;12030.0
2018-11-24T13:00:00+0100;-1.4;;;;80000.0;12000.0
2018-11-24T14:00:00+0100;-1.1;;;;83000.0;12000.0
2018-11-24T15:00:00+0100;-1.4;;;;75000.0;12000.0
2018-11-24T16:00:00+0100;-1.2;;;;75000.0;11970.0
2018-11-24T17:00:00+0100;-1.5;;;;80000.0;11940.0
2018-11-24T18:00:00+0100;-1.1;;;;75000.0;11940.0
2018-11-24T19:00:00+0100;-0.0;;;;80000.0;11940.0
2018-11-24T20:00:00+0100;-0.9;;;;81000.0;12060.0
2018-11-24T21:00:00+0100;-2.7;;;;79000.0;12130.0
2018-11-24T22:00:00+0100;-3.9;;;;62000.0;12190.0
2018-11-24T23:00:00+0100;-4.4;;;;59000.0;12250.0
2018-11-25T00:00:00+0100;-5.4;;;;63000.0;12190.0
2018-11-25T01:00:00+0100;-6.0;;;;58000.0;12250.0
2018-11-25T02:00:00+0100;-6.5;;;;60000.0;12220.0
2018-11-25T03:00:00+0100;-5.9;;;;86000.0;12060.0
2018-11-25T04:00:00+0100;-6.1;;;;70000.0;12190.0
2018-11-25T05:00:00+0100;-5.6;;;;65000.0;12250.0
2018-11-25T06:00:00+0100;-4.8;;;;69000.0;12220.0
2018-11-25T07:00:00+0100;-3.6;;;;78000.0;12060.0
2018-11-25T08:00:00+0100;-2.9;;;;78000.0;11970.0
2018-11-25T09:00:00+0100;-2.1;;;;84000.0;12030.0
2018-11-25T10:00:00+0100;-2.0;;;;85000.0;11880.0
2018-11-25T11:00:00+0100;-1.1;;;;84000.0;11940.0
2018-11-25T12:00:00+0100;-0.4;;;;81000.0;11940.0
2018-11-25T13:00:00+0100;0.2;;;;81000.0;11840.0
2018-11-25T14:00:00+0100;0.1;;;;83000.0;11940.0
2018-11-25T15:00:00+0100;-0.3;;;;78000.0;11970.0
2018-11-25T16:00:00+0100;-0.8;;;;79000.0;11940.0
2018-11-25T17:00:00+0100;-1.6;;;;83000.0;12000.0
2018-11-25T18:00:00+0100;-2.2;;;;83000.0;12000.0
2018-11-25T19:00:00+0100;-4.0;;;;89000.0;12090.0
2018-11-25T20:00:00+0100;-3.01;;;;83000.0;12220.0
2018-11-25T21:00:00+0100;-4.13;;;;80000.0;12280.0
2018-11-25T22:00:00+0100;-5.09;;;;65000.0;12380.0
2018-11-25T23:00:00+0100;-7.5;;;;69000.0;12440.0
2018-11-26T00:00:00+0100;-8.8;;;;70000.0;12470.0
2018-11-26T01:00:00+0100;-9.4;;;;65000.0;12500.0
2018-11-26T02:00:00+0100;-9.0;;;;67000.0;12470.0
2018-11-26T03:00:00+0100;-7.1;;;;94000.0;12280.0
2018-11-26T04:00:00+0100;-8.5;;;;83000.0;12410.0
2018-11-26T05:00:00+0100;-9.8;;;;76000.0;12440.0
2018-11-26T06:00:00+0100;-8.1;;;;91000.0;12440.0
2018-11-26T07:00:00+0100;-8.3;;;;99000.0;12340.0
2018-11-26T08:00:00+0100;-8.1;;;;102000.0;12340.0
2018-11-26T09:00:00+0100;-8.4;;;;104000.0;12310.0
2018-11-26T10:00:00+0100;-6.5;;;;107000.0;12380.0
2018-11-26T11:00:00+0100;-5.5;;;;95000.0;12380.0
2018-11-26T12:00:00+0100;-5.2;;;;90000.0;12340.0
2018-11-26T13:00:00+0100;-4.4;;;;89000.0;12340.0
2018-11-26T14:00:00+0100;-4.9;;;;98000.0;12340.0
2018-11-26T15:00:00+0100;-5.5;;;;89000.0;12310.0
2018-11-26T16:00:00+0100;-6.6;;;;86000.0;12340.0
2018-11-26T17:00:00+0100;-8.0;;;;95000.0;12280.0
2018-11-26T18:00:00+0100;-7.2;;;;94000.0;12310.0
2018-11-26T19:00:00+0100;-8.5;;;;96000.0;12250.0
2018-11-26T20:00:00+0100;-9.0;;;;85000.0;12340.0
2018-11-26T21:00:00+0100;-8.6;;;;80000.0;12340.0
2018-11-26T22:00:00+0100;-9.0;;;;70000.0;12410.0
2018-11-26T23:00:00+0100;-8.6;;;;71000.0;12410.0
2018-11-27T00:00:00+0100;-8.8;;;;66000.0;12500.0
2018-11-27T01:00:00+0100;-8.1;;;;69000.0;12500.0
2018-11-27T02:00:00+0100;-8.9;;;;69000.0;12440.0
2018-11-27T03:00:00+0100;-9.2;;;;86000.0;12220.0
2018-11-27T04:00:00+0100;-8.7;;;;82000.0;12280.0
2018-11-27T05:00:00+0100;-7.5;;;;80000.0;12310.0
2018-11-27T06:00:00+0100;-6.8;;;;86000.0;12250.0
2018-11-27T07:00:00+0100;-7.0;;;;94000.0;12190.0
2018-11-27T08:00:00+0100;-7.4;;;;101000.0;12190.0
2018-11-27T09:00:00+0100;-6.6;;;;97000.0;12190.0
2018-11-27T10:00:00+0100;-5.4;;;;95000.0;12250.0
2018-11-27T11:00:00+0100;-4.2;;;;83000.0;12250.0
2018-11-27T12:00:00+0100;-3.4;;;;83000.0;12160.0
2018-11-27T13:00:00+0100;-4.27;;;;86000.0;12160.0
2018-11-27T14:00:00+0100;-4.8;;;;86000.0;12160.0
2018-11-27T15:00:00+0100;-6.5;;;;90000.0;12190.0
2018-11-27T16:00:00+0100;-7.9;;;;96000.0;12220.0
2018-11-27T17:00:00+0100;-9.0;;;;109000.0;12190.0
2018-11-27T18:00:00+0100;-9.8;;;;98000.0;12340.0
2018-11-27T19:00:00+0100;-10.1;;;;103000.0;12250.0
2018-11-27T20:00:00+0100;-9.9;;;;84000.0;12410.0
2018-11-27T21:00:00+0100;-10.6;;;;90000.0;12440.0
2018-11-27T22:00:00+0100;-10.4;;;;73000.0;12530.0
2018-11-27T23:00:00+0100;-10.4;;;;71000.0;12470.0
2018-11-28T00:00:00+0100;-10.7;;;;76000.0;12590.0
2018-11-28T01:00:00+0100;-11.2;;;;71000.0;12530.0
2018-11-28T02:00:00+0100;-11.5;;;;71000.0;12590.0
2018-11-28T03:00:00+0100;-10.3;;;;98000.0;12220.0
2018-11-28T04:00:00+0100;-10.7;;;;85000.0;12410.0
2018-11-28T05:00:00+0100;-8.5;;;;79000.0;12380.0
2018-11-28T06:00:00+0100;-7.6;;;;89000.0;12380.0
2018-11-28T07:00:00+0100;-6.9;;;;100000.0;12250.0
2018-11-28T08:00:00+0100;-6.3;;;;103000.0;12280.0
2018-11-28T09:00:00+0100;-6.0;;;;95000.0;12250.0
2018-11-28T10:00:00+0100;-5.3;;;;101000.0;12220.0
2018-11-28T11:00:00+0100;-4.8;;;;98000.0;11500.0
2018-11-28T12:00:00+0100;-4.6;;;;100000.0;8690.0
2018-11-28T13:00:00+0100;-4.4;;;;97000.0;12220.0
2018-11-28T14:00:00+0100;-4.2;;;;93000.0;12190.0
2018-11-28T15:00:00+0100;-4.46;;;;91000.0;12220.0
2018-11-28T16:00:00+0100;-4.73;;;;91000.0;12190.0
2018-11-28T17:00:00+0100;-4.78;;;;91000.0;12190.0
2018-11-28T18:00:00+0100;-4.74;;;;85000.0;12160.0
2018-11-28T19:00:00+0100;-4.69;;;;93000.0;12090.0
2018-11-28T20:00:00+0100;-3.9;;;;85000.0;12220.0
2018-11-28T21:00:00+0100;-3.26;;;;80000.0;12190.0
2018-11-28T22:00:00+0100;-2.51;;;;63000.0;12160.0
2018-11-28T23:00:00+0100;-1.88;;;;58000.0;12160.0
2018-11-29T00:00:00+0100;-1.35;;;;63000.0;12130.0
2018-11-29T01:00:00+0100;-1.18;;;;59000.0;12130.0
2018-11-29T02:00:00+0100;-0.76;;;;59000.0;11970.0
2018-11-29T03:00:00+0100;-0.13;;;;80000.0;11840.0
2018-11-29T04:00:00+0100;0.2;;;;68000.0;11880.0
2018-11-29T05:00:00+0100;0.09;;;;66000.0;11880.0
2018-11-29T06:00:00+0100;0.16;;;;72000.0;11840.0
2018-11-29T07:00:00+0100;0.47;;;;79000.0;11810.0
2018-11-29T08:00:00+0100;0.77;;;;77000.0;11720.0
2018-11-29T09:00:00+0100;1.29;;;;72000.0;11750.0
2018-11-29T10:00:00+0100;1.67;;;;80000.0;11750.0
2018-11-29T11:00:00+0100;2.8;;;;80000.0;11720.0
2018-11-29T12:00:00+0100;3.2;;;;71000.0;11750.0
2018-11-29T13:00:00+0100;3.4;;;;69000.0;11660.0
2018-11-29T14:00:00+0100;3.5;;;;76000.0;11660.0
2018-11-29T15:00:00+0100;3.9;;;;72000.0;11690.0
2018-11-29T16:00:00+0100;4.2;;;;70000.0;11630.0
2018-11-29T17:00:00+0100;4.3;;;;74000.0;11560.0
2018-11-29T18:00:00+0100;3.9;;;;73000.0;11660.0
2018-11-29T19:00:00+0100;3.6;;;;69000.0;11630.0
2018-11-29T20:00:00+0100;3.1;;;;72000.0;11660.0
2018-11-29T21:00:00+0100;3.2;;;;63000.0;11660.0
2018-11-29T22:00:00+0100;3.9;;;;48000.0;11690.0
2018-11-29T23:00:00+0100;4.3;;;;47000.0;11660.0
2018-11-30T00:00:00+0100;5.4;;;;47000.0;11590.0
2018-11-30T01:00:00+0100;5.7;;;;42000.0;11630.0
2018-11-30T02:00:00+0100;6.2;;;;41000.0;11560.0
2018-11-30T03:00:00+0100;6.7;;;;60000.0;11310.0
2018-11-30T04:00:00+0100;6.9;;;;48000.0;11410.0
2018-11-30T05:00:00+0100;6.7;;;;49000.0;11410.0
2018-11-30T06:00:00+0100;6.6;;;;63000.0;11340.0
2018-11-30T07:00:00+0100;6.6;;;;62000.0;11340.0
2018-11-30T08:00:00+0100;6.5;;;;61000.0;11340.0
2018-11-30T09:00:00+0100;6.6;;;;73000.0;11280.0
2018-11-30T10:00:00+0100;7.1;;;;69000.0;11310.0
2018-11-30T11:00:00+0100;7.1;;;;78000.0;11250.0
2018-11-30T12:00:00+0100;7.0;;;;64000.0;11310.0
2018-11-30T13:00:00+0100;7.0;;;;69000.0;11310.0
2018-11-30T14:00:00+0100;6.9;;;;69000.0;11340.0
2018-11-30T15:00:00+0100;6.9;;;;63000.0;11310.0
2018-11-30T16:00:00+0100;6.5;;;;65000.0;11340.0
2018-11-30T17:00:00+0100;6.3;;;;67000.0;11340.0
2018-11-30T18:00:00+0100;6.0;;;;75000.0;11280.0
2018-11-30T19:00:00+0100;5.8;;;;76000.0;11410.0
2018-11-30T20:00:00+0100;4.7;;;;69000.0;11500.0
2018-11-30T21:00:00+0100;5.1;;;;62000.0;11530.0
2018-11-30T22:00:00+0100;5.1;;;;46000.0;11530.0
2018-11-30T23:00:00+0100;5.8;;;;47000.0;11590.0
2018-12-01T00:00:00+0100;4.9;;;;48000.0;11560.0
2018-12-01T01:00:00+0100;4.7;;;;45000.0;11530.0
2018-12-01T02:00:00+0100;4.0;;;;50000.0;11590.0
2018-12-01T03:00:00+0100;3.1;;;;61000.0;11470.0
2018-12-01T04:00:00+0100;4.1;;;;54000.0;11590.0
2018-12-01T05:00:00+0100;3.7;;;;57000.0;11560.0
2018-12-01T06:00:00+0100;3.0;;;;57000.0;11630.0
2018-12-01T07:00:00+0100;3.6;;;;63000.0;11530.0
2018-12-01T08:00:00+0100;3.1;;;;72000.0;11560.0
2018-12-01T09:00:00+0100;3.0;;;;77000.0;11530.0
2018-12-01T10:00:00+0100;3.1;;;;72000.0;11530.0
2018-12-01T11:00:00+0100;4.4;;;;75000.0;11190.0
2018-12-01T12:00:00+0100;4.5;;;;73000.0;11500.0
2018-12-01T13:00:00+0100;4.9;;;;67000.0;11530.0
2018-12-01T14:00:00+0100;5.0;;;;65000.0;11500.0
2018-12-01T15:00:00+0100;4.4;;;;75000.0;11560.0
2018-12-01T16:00:00+0100;2.87;;;;80000.0;11590.0
2018-12-01T17:00:00+0100;2.07;;;;71000.0;11630.0
2018-12-01T18:00:00+0100;1.65;;;;71000.0;11590.0
2018-12-01T19:00:00+0100;1.53;;;;84000.0;11690.0
2018-12-01T20:00:00+0100;1.03;;;;74000.0;11690.0
2018-12-01T21:00:00+0100;0.29;;;;70000.0;11810.0
2018-12-01T22:00:00+0100;0.38;;;;55000.0;11880.0
2018-12-01T23:00:00+0100;0.23;;;;57000.0;11810.0
2018-12-02T00:00:00+0100;0.32;;;;58000.0;11880.0
2018-12-02T01:00:00+0100;-1.8;;;;52000.0;11880.0
2018-12-02T02:00:00+0100;0.94;;;;57000.0;11810.0
2018-12-02T03:00:00+0100;0.95;;;;70000.0;11690.0
2018-12-02T04:00:00+0100;-0.9;;;;58000.0;11750.0
