Header_line;17
location;Oslo Norway
year_of_construction;2009
floor_area;15127
number_of_users;1100
building_category;Sch
dhw_heat_source;DH
sh_heat_source;DH
pv;Roof:x:x
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8102

;Heat import;Electricity import;Heat use;Electricity use;Electricity production;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Imported District Heating;Electricity imported ;Heat Total = HtSpace + HtDHW;Electricity exported;Electricity production from PV;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtDH;ElImp;HtTot;ElExp;ElPV;Tout;SolGlob;WindSpd;WindDir;RH
2021-11-17T05:00:00+0100;140000.0;96000.0;140000.0;;;7.497430419921898;1.4026438189941438e-14;7.225193;190.18481;0.8951639
2021-11-17T06:00:00+0100;260000.0;154200.0;260000.0;;;7.303857421875023;-7.012325134139432e-14;7.393885;189.09819;0.93033594
2021-11-17T07:00:00+0100;330000.0;211200.0;330000.0;;;7.380181884765648;0.0;7.6191792;187.25589;0.934944
2021-11-17T08:00:00+0100;320000.0;234000.0;320000.0;;;7.667321777343773;0.0622222222222222;7.2377815;188.49571;0.94002485
2021-11-17T09:00:00+0100;340000.0;248400.0;340000.0;;;7.753533935546898;0.72;6.5385876;194.18819;0.9435649
2021-11-17T10:00:00+0100;340000.0;259200.0;340000.0;;;7.860620117187523;2.7022222222222223;5.7613535;194.8727;0.9525981
2021-11-17T11:00:00+0100;320000.0;259200.0;320000.0;;;8.089379882812523;26.79111111111111;4.23833;216.15456;0.9871744
2021-11-17T12:00:00+0100;290000.0;259200.0;290000.0;;;8.506066894531273;44.65777777777778;2.548154;235.56181;0.9603341
2021-11-17T13:00:00+0100;280000.0;247200.0;280000.0;;;8.869439697265648;101.58222222222224;1.720417;246.88281;0.92021894
2021-11-17T14:00:00+0100;300000.0;245400.0;300000.0;;;9.032830810546898;69.26222222222222;2.0283976;230.10089;0.9111553
2021-11-17T15:00:00+0100;330000.0;229800.0;330000.0;;;8.591333007812523;10.106666666666667;1.8884269;227.6673;0.88378084
2021-11-17T16:00:00+0100;250000.0;155400.0;250000.0;;;7.796899414062523;-0.0177777777777777;1.9507238;224.58223;0.762169
2021-11-17T17:00:00+0100;260000.0;145200.0;260000.0;;;7.026239013671898;0.0177777777777777;1.5911142;270.0454;0.79821014
2021-11-17T18:00:00+0100;280000.0;136800.0;280000.0;;;6.084680175781273;0.0;1.0131252;172.37842;0.8286666
2021-11-17T19:00:00+0100;220000.0;135000.0;220000.0;;;4.951715087890648;0.0;1.2859735;149.24828;0.8061218
2021-11-17T20:00:00+0100;230000.0;130800.0;230000.0;;;4.414270019531273;0.0;1.9955757;182.09856;0.7998886
2021-11-17T21:00:00+0100;230000.0;130800.0;230000.0;;;4.297143554687523;1.4038662208035487e-14;2.0397851;194.38857;0.8048782
2021-11-17T22:00:00+0100;240000.0;127800.0;240000.0;;;4.110528564453148;1.4062346965894158e-14;1.4691706;139.03067;0.8203201
2021-11-17T23:00:00+0100;80000.0;110400.0;80000.0;;;3.3451171875000227;1.4054452046607935e-14;1.5734314;128.2018;0.81032556
2021-11-18T00:00:00+0100;110000.0;105000.0;110000.0;;;2.799981689453148;1.4062346965894158e-14;1.2954212;146.64879;0.8059159
2021-11-18T01:00:00+0100;90000.0;104400.0;90000.0;;;1.9986816406250227;1.4062354675776274e-14;1.0290765;92.23387;0.8280258
2021-11-18T02:00:00+0100;210000.0;104400.0;210000.0;;;1.3994995117187727;1.4062362385658388e-14;1.6455104;133.95946;0.84851825
2021-11-18T03:00:00+0100;100000.0;105000.0;100000.0;;;1.0191589355468975;1.4054465538901636e-14;1.801786;132.04668;0.86305976
2021-11-18T04:00:00+0100;130000.0;101400.0;130000.0;;;0.8138977050781477;1.4070265014826727e-14;1.6578584;166.25554;0.8115308
2021-11-18T05:00:00+0100;230000.0;106800.0;230000.0;;;0.5660034179687727;1.40702765796499e-14;1.3800904;168.32248;0.7976912
2021-11-18T06:00:00+0100;410000.0;177000.0;410000.0;;;0.4578491210937727;-7.029602979960162e-14;1.3202107;206.0178;0.7860488
2021-11-18T07:00:00+0100;460000.0;220800.0;460000.0;;;1.0437866210937727;0.0;1.3370457;132.62883;0.7728502
2021-11-18T08:00:00+0100;410000.0;234000.0;410000.0;;;1.3846069335937727;1.2;1.2901986;185.18303;0.763618
2021-11-18T09:00:00+0100;360000.0;243600.0;360000.0;;;1.814385986328148;6.915555555555556;1.9728469;161.39728;0.7297125
2021-11-18T10:00:00+0100;310000.0;226800.0;310000.0;;;2.2410522460937727;7.075555555555556;1.9818025;173.19064;0.7886052
2021-11-18T11:00:00+0100;280000.0;219600.0;280000.0;;;2.6940551757812727;12.515555555555556;1.679954;160.06873;0.78350866
2021-11-18T12:00:00+0100;290000.0;217800.0;290000.0;;;3.1897216796875227;7.608888888888889;1.4568262;174.06192;0.7944493
2021-11-18T13:00:00+0100;280000.0;212400.0;280000.0;;;3.5716186523437727;7.644444444444445;2.841331;171.68204;0.8183215
2021-11-18T14:00:00+0100;320000.0;220200.0;320000.0;;;4.184411621093773;6.826666666666667;2.8491392;165.2643;0.8954318
2021-11-18T15:00:00+0100;370000.0;207000.0;370000.0;;;4.640832519531273;2.951111111111111;2.4031;164.51424;0.929695
2021-11-18T16:00:00+0100;270000.0;154200.0;270000.0;;;4.950799560546898;0.0177777777777777;2.4335318;188.62122;0.9268494
2021-11-18T17:00:00+0100;230000.0;138600.0;230000.0;;;5.174066162109398;-0.0177777777777777;1.0369729;219.06158;0.9582978
2021-11-18T18:00:00+0100;260000.0;130800.0;260000.0;;;5.237603759765648;0.0;1.3628297;186.02705;0.9587711
2021-11-18T19:00:00+0100;180000.0;127800.0;180000.0;;;5.111413574218773;0.0;1.774313;166.51772;0.9991919
2021-11-18T20:00:00+0100;190000.0;126000.0;190000.0;;;5.187188720703148;0.0;1.3326688;168.68692;0.99905455
2021-11-18T21:00:00+0100;180000.0;119400.0;180000.0;;;5.307489013671898;1.4023134505454967e-14;0.96397257;190.20717;0.999192
2021-11-18T22:00:00+0100;190000.0;110400.0;190000.0;;;5.189080810546898;1.4026257007711726e-14;1.0627713;31.285831;0.99595696
2021-11-18T23:00:00+0100;70000.0;97800.0;70000.0;;;5.127770996093773;1.4022953323225254e-14;0.9559858;28.994406;0.99465984
2021-11-19T00:00:00+0100;70000.0;95400.0;70000.0;;;5.046044921875023;1.4044968891605928e-14;1.0958648;95.816216;0.9432602
2021-11-19T01:00:00+0100;80000.0;95400.0;80000.0;;;5.070367431640648;1.4076540858868708e-14;0.8699536;336.0621;0.9088055
2021-11-19T02:00:00+0100;160000.0;95400.0;160000.0;;;4.945428466796898;1.4062555132711275e-14;1.0102776;0.9049564;0.89545447
2021-11-19T03:00:00+0100;90000.0;96000.0;90000.0;;;4.782678222656273;1.4023938260665504e-14;0.87714446;62.022575;0.8975754
2021-11-19T04:00:00+0100;90000.0;95400.0;90000.0;;;4.426049804687523;1.4027035705805384e-14;1.2835575;117.75445;0.9061811
2021-11-19T05:00:00+0100;200000.0;106800.0;200000.0;;;3.9318786621093977;1.4032663919749666e-14;1.5833898;173.48344;0.893265
2021-11-19T06:00:00+0100;350000.0;180600.0;350000.0;;;3.6291137695312727;-7.013085328516017e-14;2.2111568;189.93599;0.9141005
2021-11-19T07:00:00+0100;440000.0;232800.0;440000.0;;;3.929498291015648;0.0;2.2758915;172.94597;0.916908
2021-11-19T08:00:00+0100;410000.0;244200.0;410000.0;;;3.984918212890648;3.5866666666666664;1.7365313;187.1013;0.93788147
2021-11-19T09:00:00+0100;370000.0;233400.0;370000.0;;;3.8090759277343977;31.444444444444443;1.412601;332.34247;0.9346392
2021-11-19T10:00:00+0100;380000.0;243600.0;380000.0;;;4.476190185546898;78.05333333333333;1.4754498;348.9776;0.91963196
2021-11-19T11:00:00+0100;340000.0;266400.0;340000.0;;;5.571282958984398;116.8;3.0831058;318.7421;0.86818695
2021-11-19T12:00:00+0100;140000.0;273000.0;140000.0;;;7.202996826171898;146.2577777777778;5.1067853;226.9175;0.8494946
2021-11-19T13:00:00+0100;100000.0;258600.00000000003;100000.0;;;11.750299072265648;117.38666666666668;6.10527;220.42075;0.77962434
2021-11-19T14:00:00+0100;150000.0;253200.0;150000.0;;;13.550927734375025;63.60888888888889;4.7289205;222.95955;0.7285377
2021-11-19T15:00:00+0100;160000.0;231000.0;160000.0;;;12.907678222656273;7.502222222222223;3.4805577;217.43512;0.5879128
2021-11-19T16:00:00+0100;170000.0;144000.0;170000.0;;;12.465722656250025;0.0;4.481451;242.29166;0.4713815
2021-11-19T17:00:00+0100;160000.0;134400.0;160000.0;;;12.131860351562525;-0.0177777777777777;3.9843836;225.17975;0.51895845
2021-11-19T18:00:00+0100;190000.0;124800.0;190000.0;;;11.604791259765648;0.0;4.8089957;233.82303;0.54779744
2021-11-19T19:00:00+0100;140000.0;119400.0;140000.0;;;11.012109375000025;0.0;3.0816271;186.26672;0.6160805
2021-11-19T20:00:00+0100;170000.0;109800.0;170000.0;;;10.647668457031273;0.0;1.93803;177.244;0.57970405
2021-11-19T21:00:00+0100;160000.0;103200.0;160000.0;;;9.731774902343773;1.4042189479103308e-14;4.2612267;273.92215;0.53554475
2021-11-19T22:00:00+0100;180000.0;104400.0;180000.0;;;9.996209716796898;1.4064690770057256e-14;4.164838;285.19275;0.5072702
2021-11-19T23:00:00+0100;90000.0;91200.0;90000.0;;;9.419519042968773;1.4047482313175566e-14;3.8382003;292.0603;0.49590257
2021-11-20T00:00:00+0100;80000.0;88800.0;80000.0;;;8.635583496093773;1.4077350396490827e-14;2.0797036;266.9804;0.57990205
2021-11-20T01:00:00+0100;110000.0;91800.0;110000.0;;;8.234979248046898;1.4068291285005171e-14;2.6287565;232.19081;0.63187385
2021-11-20T02:00:00+0100;180000.0;93000.0;180000.0;;;7.641839599609398;1.4065962900606306e-14;3.0465643;237.48769;0.6152569
2021-11-20T03:00:00+0100;100000.0;91200.0;100000.0;;;7.287866210937523;1.4051383513525984e-14;2.5028634;235.509;0.66738915
2021-11-20T04:00:00+0100;90000.0;93000.0;90000.0;;;7.143151855468773;1.4068908075574408e-14;1.9012345;241.83888;0.7005999
2021-11-20T05:00:00+0100;90000.0;93000.0;90000.0;;;7.298120117187523;1.4058873664001146e-14;1.4414957;261.60275;0.6737598
2021-11-20T06:00:00+0100;110000.0;92400.0;110000.0;;;7.371301269531273;-7.022536873001349e-14;2.3063;241.63269;0.6800617
2021-11-20T07:00:00+0100;100000.0;93600.0;100000.0;;;7.289941406250023;0.0;2.7803173;224.72691;0.6762545
2021-11-20T08:00:00+0100;90000.0;105000.0;90000.0;;;6.995874023437523;1.52;2.6477501;216.18102;0.6750567
2021-11-20T09:00:00+0100;110000.0;121200.0;110000.0;;;6.874597167968773;27.697777777777777;2.1390307;194.96857;0.67848974
2021-11-20T10:00:00+0100;90000.0;120600.0;90000.0;;;7.067193603515648;23.182222222222222;2.0963497;194.86284;0.7052461
2021-11-20T11:00:00+0100;110000.0;120000.0;110000.0;;;7.085748291015648;19.25333333333333;1.9336535;202.25896;0.7062609
2021-11-20T12:00:00+0100;90000.0;120000.0;90000.0;;;7.247399902343773;30.648888888888887;1.9256551;210.32248;0.7092746
2021-11-20T13:00:00+0100;110000.0;120000.0;110000.0;;;7.257257080078148;25.45777777777778;2.0581617;214.34903;0.70413214
2021-11-20T14:00:00+0100;90000.0;119400.0;90000.0;;;7.335809326171898;11.946666666666667;1.7098122;206.07504;0.6997446
2021-11-20T15:00:00+0100;110000.0;108600.0;110000.0;;;7.040826416015648;2.355555555555556;2.05948;191.73537;0.7092666
2021-11-20T16:00:00+0100;100000.0;105600.0;100000.0;;;6.571038818359398;0.0;1.9702697;171.37863;0.72010833
2021-11-20T17:00:00+0100;120000.0;106200.0;120000.0;;;6.254357910156273;0.0;1.0360096;83.76113;0.7356875
2021-11-20T18:00:00+0100;100000.0;106800.0;100000.0;;;6.014520263671898;0.0;1.1606705;55.35518;0.7502824
2021-11-20T19:00:00+0100;120000.0;106800.0;120000.0;;;5.703057861328148;0.0;0.53924644;349.79062;0.7750929
2021-11-20T20:00:00+0100;100000.0;92400.0;100000.0;;;5.516534423828148;0.0;0.95982873;56.278465;0.78879535
2021-11-20T21:00:00+0100;120000.0;93000.0;120000.0;;;5.969598388671898;1.4063597894267392e-14;2.1055048;36.098717;0.67501026
2021-11-20T22:00:00+0100;100000.0;93000.0;100000.0;;;5.770013427734398;1.4054274719319282e-14;2.9438713;29.576283;0.6119459
2021-11-20T23:00:00+0100;110000.0;95400.0;110000.0;;;5.998498535156273;1.4074104536120224e-14;3.944359;32.891987;0.5949472
2021-11-21T00:00:00+0100;120000.0;94800.0;120000.0;;;5.475946044921898;1.4069941199777882e-14;4.1051683;31.33441;0.58811134
2021-11-21T01:00:00+0100;110000.0;95400.0;110000.0;;;5.033105468750023;1.417442552220649e-14;5.084601;30.56145;0.55959255
2021-11-21T02:00:00+0100;230000.0;96000.0;230000.0;;;4.886407470703148;1.4197054026215344e-14;3.3592675;38.605347;0.59703755
2021-11-21T03:00:00+0100;130000.0;96000.0;130000.0;;;4.681146240234398;1.4313860667734977e-14;2.6413655;27.51801;0.58017653
2021-11-21T04:00:00+0100;140000.0;99000.0;140000.0;;;3.911035156250023;1.4288685975157497e-14;0.7342298;347.99054;0.64485854
2021-11-21T05:00:00+0100;140000.0;103200.0;140000.0;;;3.0471130371093977;1.4305474243463893e-14;0.35611516;10.32916;0.65016836
2021-11-21T06:00:00+0100;160000.0;106200.0;160000.0;;;2.3155761718750227;-7.146100840701071e-14;0.90713423;94.81406;0.6429813
2021-11-21T07:00:00+0100;140000.0;106200.0;140000.0;;;1.9848266601562727;0.0;0.87738013;64.18495;0.62525034
2021-11-21T08:00:00+0100;140000.0;118200.0;140000.0;;;1.7153564453125227;3.8088888888888888;0.91158706;359.9;0.6178192
2021-11-21T09:00:00+0100;110000.0;127200.0;110000.0;;;2.132745361328148;55.74222222222223;0.69047755;296.82172;0.63236034
2021-11-21T10:00:00+0100;110000.0;132600.0;110000.0;;;3.1412597656250227;116.20444444444443;2.1797984;2.6034057;0.6017971
2021-11-21T11:00:00+0100;110000.0;131400.0;110000.0;;;3.8670593261718977;153.86666666666667;2.9944353;5.552526;0.54828465
2021-11-21T12:00:00+0100;100000.0;129000.0;100000.0;;;4.516809082031273;157.06666666666666;3.3443358;358.86496;0.53603184
2021-11-21T13:00:00+0100;110000.0;123000.0;110000.0;;;5.422143554687523;124.33777777777776;2.9785829;352.34274;0.53334624
2021-11-21T14:00:00+0100;120000.0;122400.0;120000.0;;;5.206475830078148;62.50666666666667;3.0346737;355.9705;0.5410366
2021-11-21T15:00:00+0100;130000.0;123600.0;130000.0;;;4.876489257812523;5.786666666666667;2.0765405;341.7024;0.60150707
2021-11-21T16:00:00+0100;150000.0;132000.0;150000.0;;;3.5458923339843977;0.0;1.5105281;349.01697;0.62650096
2021-11-21T17:00:00+0100;160000.0;132000.0;160000.0;;;2.746148681640648;0.0;1.2273328;18.686192;0.6620692
2021-11-21T18:00:00+0100;150000.0;131400.0;150000.0;;;1.6650329589843975;0.0;1.6009682;20.375664;0.684576
2021-11-21T19:00:00+0100;170000.0;132000.0;170000.0;;;0.8086486816406477;0.0;1.686306;16.321024;0.6855526
2021-11-21T20:00:00+0100;160000.0;109200.0;160000.0;;;0.3805480957031477;0.0;1.7340031;23.399649;0.6725364
2021-11-21T21:00:00+0100;170000.0;106200.0;170000.0;;;0.0257202148437727;1.430603706485832e-14;0.69898236;12.857891;0.6715901
2021-11-21T22:00:00+0100;180000.0;106200.0;180000.0;;;-0.6496948242187273;1.430437558526244e-14;0.8113185;136.76213;0.71132445
2021-11-21T23:00:00+0100;160000.0;108000.0;160000.0;;;-1.0689758300781025;1.4292768357737627e-14;0.9006135;68.104744;0.7157192
2021-11-22T00:00:00+0100;170000.0;107400.0;170000.0;;;-1.5985473632812273;1.4302902997778392e-14;1.0398954;71.681206;0.731634
2021-11-22T01:00:00+0100;180000.0;105600.0;180000.0;;;-1.6624816894531025;1.4307860451978627e-14;1.089237;80.34057;0.7529197
2021-11-22T02:00:00+0100;320000.0;107400.0;320000.0;;;-1.972326660156228;1.4308060908913633e-14;1.1350296;111.87832;0.7883502
2021-11-22T03:00:00+0100;180000.0;106800.0;180000.0;;;-2.4700988769531023;1.4296257079394873e-14;1.2851106;143.12088;0.8139545
2021-11-22T04:00:00+0100;190000.0;108000.0;190000.0;;;-2.6207031249999773;1.4315088466461863e-14;1.0698608;116.81959;0.8328762
2021-11-22T05:00:00+0100;330000.0;111000.0;330000.0;;;-2.8479064941406023;1.4296384292449775e-14;1.0307769;125.90027;0.8069055
2021-11-22T06:00:00+0100;520000.0;143400.0;520000.0;;;-2.5202087402343523;-7.151449185924562e-14;1.6373885;170.72252;0.80006933
2021-11-22T07:00:00+0100;460000.0;174600.0;460000.0;;;-1.9538330078124773;0.0;1.9175361;189.60266;0.8101098
2021-11-22T08:00:00+0100;470000.0;198600.0;470000.0;;;-1.5949462890624773;0.8;1.8242589;193.67586;0.7811791
2021-11-22T09:00:00+0100;590000.0;258000.0;590000.0;;;-1.0920776367187273;20.56;1.8174436;193.65984;0.7358452
2021-11-22T10:00:00+0100;640000.0;283200.0;640000.0;;;-0.4655212402343522;34.59555555555556;1.9349805;200.69197;0.7664851
2021-11-22T11:00:00+0100;600000.0;280800.0;600000.0;;;0.2152954101562727;36.355555555555554;2.3289232;196.66898;0.72490525
2021-11-22T12:00:00+0100;540000.0;276000.0;540000.0;;;0.9707580566406476;72.81777777777778;2.8057141;200.76122;0.69217527
2021-11-22T13:00:00+0100;570000.0;268200.0;570000.0;;;1.7623535156250227;76.97777777777777;3.112753;199.47906;0.6763516
2021-11-22T14:00:00+0100;550000.0;261000.0;550000.0;;;2.1121459960937727;41.95555555555556;3.2893016;199.81499;0.69283104
2021-11-22T15:00:00+0100;520000.0;246000.0;520000.0;;;2.1850830078125227;4.5777777777777775;3.0793097;201.80923;0.75621617
2021-11-22T16:00:00+0100;480000.0;188400.0;480000.0;;;1.6947570800781475;0.0;2.4531405;175.85341;0.8100953
2021-11-22T17:00:00+0100;470000.0;168000.0;470000.0;;;1.3615356445312727;0.0;1.9560765;167.07545;0.82805467
2021-11-22T18:00:00+0100;450000.0;152400.0;450000.0;;;0.9900146484375228;0.0;1.103477;342.32037;0.8247435
2021-11-22T19:00:00+0100;330000.0;136200.0;330000.0;;;0.3801513671875227;0.0;1.4042767;24.491375;0.8418485
2021-11-22T20:00:00+0100;320000.0;136800.0;320000.0;;;-0.0423645019531022;0.0;1.4759879;45.54589;0.8275507
2021-11-22T21:00:00+0100;310000.0;135000.0;310000.0;;;-0.1910461425781022;1.429535887812842e-14;0.98376346;58.27732;0.8061885
2021-11-22T22:00:00+0100;320000.0;123600.0;320000.0;;;-0.4249023437499772;1.4309618305100952e-14;1.4631597;125.15798;0.7914641
2021-11-22T23:00:00+0100;190000.0;106800.0;190000.0;;;-0.2314819335937272;1.4299996372220866e-14;1.2300588;105.12407;0.79079264
2021-11-23T00:00:00+0100;230000.0;105600.0;230000.0;;;-0.3971008300781022;1.4299957822810293e-14;1.1520703;65.93442;0.79141814
2021-11-23T01:00:00+0100;200000.0;105000.0;200000.0;;;-0.4536804199218522;1.429137672401579e-14;1.6642033;68.59896;0.7937833
2021-11-23T02:00:00+0100;290000.0;106200.0;290000.0;;;-0.6829589843749773;1.4327512941490916e-14;1.9698851;62.676273;0.79553807
2021-11-23T03:00:00+0100;190000.0;105600.0;190000.0;;;-0.6990722656249773;1.42988167602572e-14;1.8543953;70.236046;0.79065514
2021-11-23T04:00:00+0100;220000.0;105000.0;220000.0;;;-0.3674682617187272;1.4297710392173634e-14;1.7398865;63.654846;0.7590544
2021-11-23T05:00:00+0100;340000.0;109200.0;340000.0;;;-0.2550415039062272;1.4314309768368203e-14;1.3268439;97.64686;0.7605951
2021-11-23T06:00:00+0100;440000.0;150000.0;440000.0;;;-0.2809509277343522;-7.151880939323026e-14;0.8546798;161.58412;0.78067553
2021-11-23T07:00:00+0100;550000.0;201000.0;550000.0;;;-0.3644470214843522;0.0;1.217305;123.7247;0.7892662
2021-11-23T08:00:00+0100;570000.0;247800.0;570000.0;;;-0.3884033203124772;1.5822222222222222;1.5904031;159.91351;0.80284595
2021-11-23T09:00:00+0100;560000.0;272400.0;560000.0;;;-0.3670104980468522;31.315555555555555;1.6761365;245.17365;0.81044483
2021-11-23T10:00:00+0100;560000.0;266400.0;560000.0;;;0.0463500976562727;77.92;1.5596299;186.72447;0.84135973
2021-11-23T11:00:00+0100;490000.0;257400.0;490000.0;;;0.9903198242187728;111.30666666666669;1.4129122;187.17746;0.8577782
2021-11-23T12:00:00+0100;400000.0;252000.0;400000.0;;;2.0107055664062727;97.92;1.5157598;191.50542;0.8268944
2021-11-23T13:00:00+0100;440000.0;261000.0;440000.0;;;2.5394531250000227;72.88888888888889;1.488837;217.80309;0.81580144
2021-11-23T14:00:00+0100;480000.0;256200.0;480000.0;;;3.3260437011718977;48.64;1.5832622;201.34341;0.8258878
2021-11-23T15:00:00+0100;460000.0;240600.0;460000.0;;;3.6927429199218977;2.8177777777777777;1.4598285;184.01477;0.83232725
2021-11-23T16:00:00+0100;390000.0;159000.0;390000.0;;;3.1581054687500227;0.0;2.052469;202.1089;0.85019445
2021-11-23T17:00:00+0100;320000.0;146400.0;320000.0;;;2.6885620117187727;0.0;1.9429693;182.4793;0.8502099
2021-11-23T18:00:00+0100;310000.0;141000.0;310000.0;;;2.629571533203148;0.0;2.4710264;186.56386;0.8473876
2021-11-23T19:00:00+0100;240000.0;137400.0;240000.0;;;2.7400756835937727;0.0;2.3791404;201.28127;0.85877055
2021-11-23T20:00:00+0100;260000.0;135600.0;260000.0;;;2.6442504882812727;0.0;2.4132667;201.58255;0.8570316
2021-11-23T21:00:00+0100;250000.0;130800.0;250000.0;;;2.6001831054687727;1.428069082740377e-14;2.711784;192.87466;0.85272866
2021-11-23T22:00:00+0100;250000.0;125400.0;250000.0;;;2.5438171386718977;1.4259623574523294e-14;2.222515;203.51102;0.87819535
2021-11-23T23:00:00+0100;120000.0;107400.0;120000.0;;;2.1771484375000227;1.4328488241578518e-14;2.276762;172.31009;0.88049936
2021-11-24T00:00:00+0100;10000.0;105600.0;10000.0;;;1.973321533203148;1.4294923269788898e-14;2.1312811;181.05595;0.8696196
2021-11-24T01:00:00+0100;10000.0;105000.0;10000.0;;;2.0732666015625227;1.430376650457532e-14;1.968647;211.01445;0.87311375
2021-11-24T02:00:00+0100;40000.0;105600.0;40000.0;;;2.737847900390648;1.4298577753911622e-14;2.142116;250.511;0.8751892
2021-11-24T03:00:00+0100;20000.0;105600.0;20000.0;;;2.9497924804687727;1.4277969239017022e-14;2.028847;226.0163;0.85393393
2021-11-24T04:00:00+0100;20000.0;104400.0;20000.0;;;2.688775634765648;1.4280135715891462e-14;2.1512508;194.0217;0.8614871
2021-11-24T05:00:00+0100;120000.0;103200.0;120000.0;;;3.028009033203148;1.4310138722143743e-14;2.571104;157.00568;0.83803415
2021-11-24T06:00:00+0100;200000.0;176400.0;200000.0;;;2.9762817382812727;-7.14145023980903e-14;2.3069665;174.41176;0.8403839
2021-11-24T07:00:00+0100;410000.0;222600.0;410000.0;;;3.1596313476562727;0.0;2.198172;197.0127;0.8329989
2021-11-24T08:00:00+0100;400000.0;258600.00000000003;400000.0;;;3.303887939453148;0.3377777777777778;1.9061521;167.55289;0.8250798
2021-11-24T09:00:00+0100;380000.0;265800.0;380000.0;;;3.3692260742187727;10.32;1.8866038;170.91283;0.8444885
2021-11-24T10:00:00+0100;340000.0;269400.0;340000.0;;;3.5899291992187727;25.45777777777778;1.5935708;130.82092;0.8723664
2021-11-24T11:00:00+0100;340000.0;265800.0;340000.0;;;3.883691406250023;38.96888888888889;1.9047267;191.39595;0.8724427
2021-11-24T12:00:00+0100;320000.0;270000.0;320000.0;;;4.411096191406273;54.84444444444444;1.8973219;169.60841;0.8644164
2021-11-24T13:00:00+0100;310000.0;265800.0;310000.0;;;4.824151611328148;45.86666666666667;2.1736794;188.95717;0.847937
2021-11-24T14:00:00+0100;300000.0;252000.0;300000.0;;;5.116784667968773;23.64444444444445;2.574074;179.93198;0.8589689
2021-11-24T15:00:00+0100;300000.0;231000.0;300000.0;;;5.287347412109398;1.991111111111111;2.9756336;169.74435;0.87616545
2021-11-24T16:00:00+0100;270000.0;150000.0;270000.0;;;5.066033935546898;0.0;3.0910068;173.18414;0.88362765
2021-11-24T17:00:00+0100;260000.0;138000.0;260000.0;;;4.580590820312523;0.0;2.8893876;163.6351;0.8783635
2021-11-24T18:00:00+0100;230000.0;130200.0;230000.0;;;4.954248046875023;0.0;3.1406064;176.55995;0.8916996
2021-11-24T19:00:00+0100;190000.0;129600.0;190000.0;;;5.656488037109398;0.0;4.066367;185.40749;0.9102697
2021-11-24T20:00:00+0100;190000.0;126000.0;190000.0;;;6.066674804687523;0.0;3.9114745;190.4238;0.9285343
2021-11-24T21:00:00+0100;200000.0;121800.0;200000.0;;;6.030633544921898;1.4255184609895326e-14;3.1048625;184.54453;0.92928183
2021-11-24T22:00:00+0100;180000.0;121200.0;180000.0;;;5.771997070312523;1.4273817467497848e-14;2.619534;187.09969;0.93059397
2021-11-24T23:00:00+0100;100000.0;95400.0;100000.0;;;5.547753906250023;1.4281076321509544e-14;2.5149028;182.1018;0.93776566
2021-11-25T00:00:00+0100;110000.0;94200.0;110000.0;;;5.134088134765648;1.4308207396673824e-14;2.3657498;180.8044;0.93779576
2021-11-25T01:00:00+0100;110000.0;96000.0;110000.0;;;4.623132324218773;1.4296141431163142e-14;2.3182375;176.9127;0.93236375
2021-11-25T02:00:00+0100;170000.0;96600.0;170000.0;;;3.945611572265648;1.4292941830085226e-14;2.4676044;177.62465;0.926733
2021-11-25T03:00:00+0100;120000.0;96000.0;120000.0;;;3.4553161621093977;1.4279476520970592e-14;1.9688766;166.07439;0.91843235
2021-11-25T04:00:00+0100;120000.0;96600.0;120000.0;;;3.727593994140648;1.430010431057048e-14;1.7472351;171.1382;0.91490746
2021-11-25T05:00:00+0100;220000.0;100800.0;220000.0;;;3.638330078125023;1.4299001797427972e-14;1.4494541;151.86823;0.90424156
2021-11-25T06:00:00+0100;400000.0;173400.0;400000.0;;;3.0530944824218977;-7.140538931742985e-14;1.238716;81.435455;0.9004723
2021-11-25T07:00:00+0100;380000.0;219000.0;380000.0;;;2.3761230468750227;0.0;1.209807;110.63445;0.8747001
2021-11-25T08:00:00+0100;420000.0;267600.0;420000.0;;;2.0347534179687727;1.022222222222222;0.9625248;116.13819;0.8711289
2021-11-25T09:00:00+0100;390000.0;281400.0;390000.0;;;1.9117065429687727;24.524444444444445;1.0970622;51.23865;0.87604296
2021-11-25T10:00:00+0100;380000.0;286800.0;380000.0;;;2.5779663085937727;71.81333333333333;0.65805894;50.475395;0.87361693
2021-11-25T11:00:00+0100;340000.0;279000.0;340000.0;;;2.9980407714843977;133.36888888888888;1.8457001;8.107721;0.70963067
2021-11-25T12:00:00+0100;420000.0;276000.0;420000.0;;;3.6597839355468977;138.77333333333334;3.2559838;32.38553;0.6120964
2021-11-25T13:00:00+0100;370000.0;270600.0;370000.0;;;3.3720642089843977;108.44444444444444;3.23464;31.03869;0.5786487
2021-11-25T14:00:00+0100;360000.0;248400.0;360000.0;;;3.3565917968750227;51.02222222222223;2.490579;21.039173;0.5918015
2021-11-25T15:00:00+0100;390000.0;229800.0;390000.0;;;2.8734069824218977;2.6933333333333334;1.1472393;7.0632873;0.63220763
