Header_line;16
location;Oslo Norway
year_of_construction;1861
floor_area;10724
number_of_users;530
building_category;Sch
dhw_heat_source;DH
sh_heat_source;DH
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8124

;Heat use;Heat import;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Heat Total = HtSpace + HtDHW;Imported District Heating;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtTot;HtDH;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2017-01-06T19:00:00+0100;370000.0;370000.0;63000.0;0.1847167968750227;0.0;5.563706;203.45512;0.9489186
2017-01-06T20:00:00+0100;210000.0;210000.0;48000.0;0.8503356933593977;0.0;5.362828;200.87611;0.9515429
2017-01-06T21:00:00+0100;200000.0;200000.0;46000.0;1.6066223144531475;1.810767585257938e-14;5.8020034;208.94235;0.9363604
2017-01-06T22:00:00+0100;150000.0;150000.0;47000.0;2.046807861328148;1.797741353929775e-14;5.996413;199.91354;0.92545044
2017-01-06T23:00:00+0100;160000.0;160000.0;47000.0;2.4551940917968977;1.7843134377433974e-14;5.3966293;201.6099;0.9378569
2017-01-07T00:00:00+0100;150000.0;150000.0;45000.0;2.7184997558593977;1.7701087509338882e-14;4.0066366;203.40088;0.9497435
2017-01-07T01:00:00+0100;150000.0;150000.0;47000.0;2.796441650390648;1.7653717993621538e-14;3.2316995;212.35063;0.9541227
2017-01-07T02:00:00+0100;150000.0;150000.0;46000.0;2.9403320312500227;1.7669507832193984e-14;1.7654666;245.25754;0.9603633
2017-01-07T03:00:00+0100;130000.0;130000.0;47000.0;3.1413818359375227;1.7610295937547312e-14;1.3820186;180.87541;0.97457033
2017-01-07T04:00:00+0100;150000.0;150000.0;45000.0;2.8273864746093977;1.7614247252131478e-14;0.9997675;342.78372;0.9847633
2017-01-07T05:00:00+0100;140000.0;140000.0;45000.0;1.906304931640648;1.762207663741972e-14;0.9825952;81.07541;0.9698392
2017-01-07T06:00:00+0100;150000.0;150000.0;45000.0;1.4485107421875227;1.7622138316476646e-14;1.2247612;95.14026;0.97368544
2017-01-07T07:00:00+0100;140000.0;140000.0;43000.0;1.4769531250000227;-1.0579592757409272e-13;1.8062298;120.83724;0.87874556
2017-01-07T08:00:00+0100;150000.0;150000.0;42000.0;1.1790405273437727;0.0;2.249296;111.610916;0.7969129
2017-01-07T09:00:00+0100;150000.0;150000.0;44000.0;0.9359069824218976;7.813333333333333;2.4374006;45.76772;0.7817763
2017-01-07T10:00:00+0100;180000.0;180000.0;45000.0;1.0117736816406475;48.373333333333335;3.0632267;20.68193;0.7674179
2017-01-07T11:00:00+0100;120000.0;120000.0;42000.0;1.3335205078125227;86.76444444444445;1.701196;148.54393;0.766792
2017-01-07T12:00:00+0100;140000.0;140000.0;41000.0;1.8778930664062727;102.11555555555556;2.2341974;38.43366;0.7053145
2017-01-07T13:00:00+0100;140000.0;140000.0;40000.0;2.316583251953148;86.91555555555556;1.2552109;188.9753;0.742256
2017-01-07T14:00:00+0100;150000.0;150000.0;41000.0;2.481134033203148;44.8;0.9848244;166.77415;0.79245704
2017-01-07T15:00:00+0100;140000.0;140000.0;49000.0;1.8868347167968973;3.493333333333333;1.0435816;115.47177;0.7869489
2017-01-07T16:00:00+0100;150000.0;150000.0;54000.0;1.2674804687500227;-0.0088888888888888;0.90332526;248.61584;0.7915573
2017-01-07T17:00:00+0100;150000.0;150000.0;53000.0;0.4850708007812727;0.0;1.2159907;110.32922;0.80430627
2017-01-07T18:00:00+0100;150000.0;150000.0;49000.0;-0.0253356933593522;0.0;1.0651188;106.76571;0.80603826
2017-01-07T19:00:00+0100;160000.0;160000.0;52000.0;-0.4602111816406022;0.0;0.9890202;63.637352;0.820793
2017-01-07T20:00:00+0100;170000.0;170000.0;49000.0;-0.6884826660156023;0.0;1.8321218;47.618576;0.791115
2017-01-07T21:00:00+0100;170000.0;170000.0;53000.0;-1.0994323730468525;1.7594506098974863e-14;1.9610208;56.36237;0.7995223
2017-01-07T22:00:00+0100;170000.0;170000.0;57000.0;-1.5867065429687273;1.7582667574986586e-14;1.2883167;38.243282;0.8231273
2017-01-07T23:00:00+0100;180000.0;180000.0;51000.0;-2.3287414550781023;1.7590496960274826e-14;1.5222396;48.896587;0.80586964
2017-01-08T00:00:00+0100;190000.0;190000.0;51000.0;-2.6747802734374773;1.759055863933175e-14;1.0696177;60.920464;0.81771016
2017-01-08T01:00:00+0100;180000.0;180000.0;55000.0;-3.0406555175781023;1.759055863933175e-14;0.78675675;56.97285;0.8069064
2017-01-08T02:00:00+0100;200000.0;200000.0;56000.0;-3.101232910156228;1.759055863933175e-14;0.7018172;53.141693;0.80640316
2017-01-08T03:00:00+0100;190000.0;190000.0;57000.0;-3.5142272949218523;1.7598453558617975e-14;0.69011456;49.709835;0.80499953
2017-01-08T04:00:00+0100;190000.0;190000.0;53000.0;-3.0142272949218523;1.759056249427281e-14;0.49769682;23.184015;0.83785176
2017-01-08T05:00:00+0100;200000.0;200000.0;51000.0;-2.7971862792968523;1.7590496960274826e-14;0.600528;104.25795;0.8572155
2017-01-08T06:00:00+0100;190000.0;190000.0;49000.0;-2.553747558593728;1.7606348477904197e-14;0.9195598;157.93779;0.91329145
2017-01-08T07:00:00+0100;200000.0;200000.0;44000.0;-2.2031311035156023;-1.0557486983407849e-13;1.0751522;159.12993;0.9060894
2017-01-08T08:00:00+0100;190000.0;190000.0;42000.0;-1.9550842285156025;0.0;1.1542622;162.18756;0.8788678
2017-01-08T09:00:00+0100;190000.0;190000.0;39000.0;-1.8288024902343525;7.502222222222223;1.0749502;144.1623;0.8771214
2017-01-08T10:00:00+0100;230000.0;230000.0;41000.0;-1.4877685546874773;53.99111111111111;0.8127262;118.93771;0.8925172
2017-01-08T11:00:00+0100;140000.0;140000.0;40000.0;-1.2625793457031025;94.41777777777776;0.99608505;174.8413;0.8866191
2017-01-08T12:00:00+0100;190000.0;190000.0;39000.0;-0.9254516601562272;106.27555555555556;0.9295789;115.93516;0.8561322
2017-01-08T13:00:00+0100;170000.0;170000.0;47000.0;-0.6608032226562273;86.4;0.7674391;138.43176;0.8380044
2017-01-08T14:00:00+0100;180000.0;180000.0;46000.0;-0.2891906738281022;41.67111111111111;0.36343634;5.1446586;0.8358832
2017-01-08T15:00:00+0100;170000.0;170000.0;56000.0;-0.1994689941406022;2.0;0.52736163;41.346245;0.8057625
2017-01-08T16:00:00+0100;170000.0;170000.0;53000.0;-0.1673034667968522;0.0;0.72662127;55.72157;0.84338397
2017-01-08T17:00:00+0100;180000.0;180000.0;53000.0;-0.0916198730468522;0.0;1.2252507;42.96175;0.81387335
2017-01-08T18:00:00+0100;180000.0;180000.0;53000.0;-0.1890930175781022;0.0;0.44181496;35.277008;0.79618835
2017-01-08T19:00:00+0100;170000.0;170000.0;49000.0;-0.4732421874999772;0.0;0.84781617;305.46506;0.80798364
2017-01-08T20:00:00+0100;180000.0;180000.0;51000.0;-0.6946166992187273;0.0;0.54220754;21.692654;0.8219758
2017-01-08T21:00:00+0100;160000.0;160000.0;51000.0;-0.8255371093749773;1.7736614646126883e-14;0.83576024;96.59091;0.8681031
2017-01-08T22:00:00+0100;180000.0;180000.0;50000.0;-0.5230468749999773;1.773267104142483e-14;1.4172922;118.40513;0.8281173
2017-01-08T23:00:00+0100;180000.0;180000.0;52000.0;-0.5968688964843523;1.774050042671307e-14;1.1367071;167.44344;0.8524702
