Header_line;15
location;Oslo Norway
year_of_construction;2020
number_of_users;576
building_category;Sch
dhw_heat_source;GSHP, HWH
sh_heat_source;GSHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8127

;Electricity use;Heat production;Electricity use;Electricity use;Electricity import;Heat use;Electricity use;Electricity use;Electricity production;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity for charging of electric vehicles;Heat from heat pumps;Electricity for hot water heater;Electricity for heat pump;Electricity imported ;Heat Total = HtSpace + HtDHW;Electricity exported;Electricity for electric boiler;Electricity production from PV;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElEV;HtHP;ElHWH;ElHP;ElImp;HtTot;ElExp;ElBoil;ElPV;Tout;SolGlob;WindSpd;WindDir;RH
2022-08-27T17:00:00+0100;0.0;0.0;9200.0;200.0;22400.0;0.0;0.0;0.0;8900.0;23.450250244140648;186.38680555555555;0.865476;180.64192;0.5449246
2022-08-27T18:00:00+0100;0.0;0.0;10000.0;300.0;28800.0;0.0;0.0;0.0;2700.0;23.280206298828148;81.20777777777778;0.52444434;168.06235;0.54875517
2022-08-27T19:00:00+0100;0.0;0.0;8900.0;200.0;34000.0;0.0;0.0;0.0;300.0;21.948571777343773;7.177083333333333;0.9452458;5.4645696;0.6812172
2022-08-27T20:00:00+0100;0.0;10000.0;9500.0;200.0;33600.0;10000.0;0.0;0.0;0.0;19.523522949218773;0.0;2.01417;359.94528;0.6872752
2022-08-27T21:00:00+0100;0.0;0.0;9400.0;300.0;34400.0;0.0;0.0;0.0;0.0;17.940576171875023;0.0;2.420918;3.9424407;0.7030076
2022-08-27T22:00:00+0100;0.0;0.0;7100.0;200.0;33200.0;0.0;0.0;0.0;100.0;16.663995361328148;0.0;2.4693415;4.820905;0.7374164
2022-08-27T23:00:00+0100;0.0;0.0;9200.0;200.0;33600.0;0.0;0.0;0.0;0.0;15.667840576171898;0.0;2.9664001;3.2503145;0.7581986
2022-08-28T00:00:00+0100;0.0;0.0;7000.0;300.0;32800.0;0.0;0.0;0.0;0.0;14.935876464843773;0.0;3.8437183;16.08325;0.7458238
2022-08-28T01:00:00+0100;0.0;10000.0;8600.0;200.0;38400.0;10000.0;0.0;0.0;0.0;14.165307617187525;0.0;4.3371797;23.174511;0.7846271
2022-08-28T02:00:00+0100;0.0;0.0;8100.0;200.0;38800.0;0.0;0.0;0.0;0.0;13.938653564453148;0.0;4.645162;26.467493;0.79593414
2022-08-28T03:00:00+0100;0.0;0.0;9300.0;300.0;40000.0;0.0;0.0;0.0;0.0;13.311242675781273;0.0;4.6647224;25.707191;0.78256774
2022-08-28T04:00:00+0100;0.0;0.0;7699.999999999999;200.0;34400.0;0.0;0.0;0.0;100.0;13.302239990234398;0.0;5.032853;22.830397;0.7720854
2022-08-28T05:00:00+0100;0.0;30000.0;8200.0;5100.0;43600.0;32200.000000000004;0.0;2200.0;400.0;13.846154785156273;25.83111111111111;5.0821853;23.774508;0.7414459
2022-08-28T06:00:00+0100;0.0;10000.0;7900.0;1600.0;28400.0;10000.0;0.0;0.0;2900.0;14.474755859375025;121.8254513888889;5.102187;24.069134;0.7112795
2022-08-28T07:00:00+0100;0.0;0.0;9300.0;800.0;23600.0;0.0;0.0;0.0;7000.0;15.562463378906273;229.2049305555556;4.8516335;28.19194;0.6643886
2022-08-28T08:00:00+0100;0.0;10000.0;8899.999999999998;1100.0;24000.0;10000.0;0.0;0.0;8700.0;16.709985351562523;356.9339236111111;4.7341104;31.153112;0.6292927
2022-08-28T09:00:00+0100;0.0;10000.0;11500.0;1600.0;22000.0;10000.0;0.0;0.0;11800.0;17.312738037109398;361.3309027777778;4.143523;37.947742;0.59288436
2022-08-28T10:00:00+0100;0.0;0.0;8799.999999999998;200.0;18000.0;0.0;0.0;0.0;14400.0;17.818017578125023;453.8831944444444;3.3163528;41.20158;0.58028007
2022-08-28T11:00:00+0100;0.0;10000.0;9800.0;1700.0;16000.0;10000.0;0.0;0.0;15700.0;18.525048828125023;549.2073611111111;3.1437466;46.118343;0.55205095
2022-08-28T12:00:00+0100;0.0;0.0;9400.0;200.0;13600.0;0.0;0.0;0.0;16600.0;19.1833435058594;590.9381944444444;3.2351034;54.081646;0.51793206
2022-08-28T13:00:00+0100;0.0;10000.0;9800.0;200.0;17200.0;10000.0;0.0;0.0;15000.0;19.658563232421898;536.3397222222222;3.1650152;57.01031;0.4915189
2022-08-28T14:00:00+0100;0.0;0.0;8600.0;300.0;18400.0;0.0;0.0;0.0;11100.0;20.223992919921898;452.1755555555556;3.0641544;56.710857;0.47078222
2022-08-28T15:00:00+0100;0.0;0.0;12000.0;200.0;18800.0;0.0;0.0;0.0;14400.0;20.3127380371094;298.18055555555554;2.7887218;57.749676;0.44542214
2022-08-28T16:00:00+0100;0.0;0.0;8300.0;300.0;21200.0;0.0;0.0;0.0;8800.0;20.951043701171898;264.71763888888887;2.4718702;68.7864;0.4765044
2022-08-28T17:00:00+0100;0.0;10000.0;10800.0;200.0;26400.0;10000.0;0.0;0.0;5200.0;20.472772216796898;177.22555555555556;2.5448937;44.789112;0.46382454
2022-08-28T18:00:00+0100;0.0;0.0;7100.000000000001;200.0;28400.0;0.0;0.0;0.0;2100.0;20.0773864746094;74.00430555555556;2.5550861;35.859634;0.48250157
2022-08-28T19:00:00+0100;0.0;0.0;12400.0;300.0;36000.0;0.0;0.0;0.0;200.0;18.732476806640648;6.070972222222222;1.9874159;29.633184;0.57783943
2022-08-28T20:00:00+0100;0.0;0.0;6800.000000000001;200.0;31200.0;0.0;0.0;0.0;0.0;17.097497558593773;0.0;2.6454618;19.932276;0.5824631
2022-08-28T21:00:00+0100;0.0;10000.0;10500.0;200.0;37200.0;10000.0;0.0;0.0;0.0;15.868585205078148;0.0;3.198835;18.730522;0.57989955
2022-08-28T22:00:00+0100;0.0;0.0;7000.0;300.0;31200.0;0.0;0.0;0.0;0.0;15.250360107421898;0.0;3.159039;21.86133;0.6292776
2022-08-28T23:00:00+0100;0.0;0.0;9800.0;200.0;34400.0;0.0;0.0;0.0;0.0;14.695397949218773;0.0;3.3140326;22.55758;0.6231439
2022-08-29T00:00:00+0100;0.0;0.0;5800.0;200.0;31200.0;0.0;0.0;0.0;100.0;14.718743896484398;0.0;3.2781098;17.566238;0.62189245
2022-08-29T01:00:00+0100;0.0;30000.0;9700.0;5300.0;44400.0;33600.0;0.0;3600.0;0.0;14.666619873046898;0.0;4.961131;22.227623;0.5712489
2022-08-29T02:00:00+0100;0.0;20000.0;7199.999999999999;3100.0;34400.0;20000.0;0.0;0.0;0.0;13.686517333984398;0.0;6.0199404;32.925663;0.5539762
2022-08-29T03:00:00+0100;100.0;10000.0;10000.0;2200.0;40000.0;10000.0;0.0;0.0;0.0;13.268762207031273;0.0;5.2306395;35.00082;0.58601946
2022-08-29T04:00:00+0100;0.0;20000.0;8100.0;4100.0;56400.0;20500.0;0.0;500.0;0.0;12.756311035156273;0.0;4.7062697;31.080914;0.57482
2022-08-29T05:00:00+0100;0.0;20000.0;13500.0;4800.0;76000.0;20900.0;0.0;900.0;700.0;12.149591064453148;20.27555555555556;3.7290554;27.997267;0.58365464
2022-08-29T06:00:00+0100;6100.0;20000.0;8900.0;1600.0;80000.0;20000.0;0.0;0.0;3100.0;12.128472900390648;116.11704861111112;3.707193;28.380775;0.60314035
2022-08-29T07:00:00+0100;13500.0;10000.0;13500.0;3100.0;110400.0;10000.0;0.0;0.0;5600.0;13.038903808593773;242.53940972222225;3.8175893;30.876938;0.5890413
2022-08-29T08:00:00+0100;13500.0;10000.0;11400.0;1700.0;112800.0;10000.0;0.0;0.0;10000.0;13.528985595703148;372.0398611111111;3.454445;33.757545;0.55345714
2022-08-29T09:00:00+0100;13600.0;10000.0;13300.0;1600.0;105200.0;10000.0;0.0;0.0;19000.0;14.466241455078148;478.621875;2.8362906;33.97705;0.5046892
2022-08-29T10:00:00+0100;13600.0;10000.0;6900.0;1700.0;93200.0;10000.0;0.0;0.0;27700.0;15.499963378906273;568.8369444444445;2.2958252;43.430412;0.48224294
2022-08-29T11:00:00+0100;13600.0;10000.0;8899.999999999998;1600.0;82400.0;10000.0;0.0;0.0;32100.0;16.989770507812523;620.6972222222222;1.9925019;48.281303;0.45407474
2022-08-29T12:00:00+0100;11200.0;10000.0;7900.0;1600.0;85600.0;10000.0;0.0;0.0;30900.0;18.363397216796898;634.6479166666667;1.7258763;47.767048;0.4313388
2022-08-29T13:00:00+0100;3100.0;10000.0;8600.000000000002;1700.0;71600.0;10000.0;0.0;0.0;29200.0;19.306817626953148;606.66;1.6471629;54.261044;0.41006783
2022-08-29T14:00:00+0100;0.0;10000.0;3500.0;1600.0;69200.0;10000.0;0.0;0.0;24300.0;20.086816406250023;542.5644444444445;1.5690403;64.44561;0.3927643
2022-08-29T15:00:00+0100;0.0;0.0;8000.0;200.0;73600.0;0.0;0.0;0.0;17100.0;20.529840087890648;448.1469444444445;1.6899602;65.633965;0.38202214
2022-08-29T16:00:00+0100;0.0;10000.0;3600.0;1700.0;68800.0;10000.0;0.0;0.0;11300.0;20.580957031250023;330.2576388888889;2.3469262;71.16546;0.38083217
2022-08-29T17:00:00+0100;0.0;10000.0;7100.0;1600.0;71600.0;10000.0;0.0;0.0;4700.0;20.274987792968773;202.0923611111111;2.9396472;58.083725;0.3575018
2022-08-29T18:00:00+0100;0.0;0.0;3400.0000000000005;200.0;61200.0;0.0;0.0;0.0;900.0;19.5393005371094;79.58611111111111;2.6543937;54.354725;0.3640943
2022-08-29T19:00:00+0100;0.0;10000.0;6800.0;2000.0;62400.0;10000.0;0.0;0.0;100.0;17.410760498046898;4.925;1.7117902;38.09914;0.4874621
2022-08-29T20:00:00+0100;0.0;30000.0;4500.0;4200.0;53200.0;32000.0;0.0;2000.0;100.0;15.254205322265648;0.0;2.4527907;6.750966;0.4546561
2022-08-29T21:00:00+0100;0.0;10000.0;4600.000000000001;3100.0;39600.0;10000.0;0.0;0.0;0.0;14.120477294921898;-0.0044444444444444;2.5545487;3.1056547;0.47345516
2022-08-29T22:00:00+0100;0.0;20000.0;2100.0;3100.0;37200.0;20000.0;0.0;0.0;0.0;13.209893798828148;0.0;2.7854304;7.2815213;0.51218206
2022-08-29T23:00:00+0100;0.0;20000.0;4400.0;3200.0;39200.0;20000.0;0.0;0.0;0.0;12.189569091796898;0.0;2.956235;17.442461;0.54096043
2022-08-30T00:00:00+0100;0.0;10000.0;2500.0;3000.0;37200.0;10000.0;0.0;0.0;0.0;11.360894775390648;0.0;3.2855978;18.859968;0.5449735
2022-08-30T01:00:00+0100;0.0;20000.0;3700.0;1900.0;37200.0;20000.0;0.0;0.0;0.0;10.594750976562525;0.0;2.9673169;12.894953;0.555396
2022-08-30T02:00:00+0100;0.0;10000.0;3400.0;2600.0;37200.0;10000.0;0.0;0.0;100.0;10.363458251953148;0.0;3.1251693;18.115667;0.5642613
2022-08-30T03:00:00+0100;0.0;20000.0;4000.0;3800.0;40000.0;20000.0;0.0;0.0;0.0;11.791986083984398;0.0;3.9835644;24.828539;0.5749427
2022-08-30T04:00:00+0100;0.0;20000.0;2700.0;4800.0;39600.0;20000.0;0.0;0.0;0.0;11.480615234375025;0.0;4.2361093;25.867647;0.6015084
2022-08-30T05:00:00+0100;0.0;30000.0;5000.0;4700.0;60400.0;30500.0;0.0;500.0;700.0;11.052758789062525;20.488888888888887;3.1698165;20.627985;0.6045908
2022-08-30T06:00:00+0100;1300.0;20000.0;6400.0;3500.0;74800.0;20000.0;0.0;0.0;3400.0;11.554681396484398;118.4727517361111;3.228201;23.311224;0.61470735
2022-08-30T07:00:00+0100;6700.0;10000.0;7600.0;1700.0;94800.0;10000.0;0.0;0.0;7500.0;12.172326660156273;241.5117361111111;3.0467935;29.973772;0.5943371
2022-08-30T08:00:00+0100;6800.0;0.0;7800.0;200.0;96000.0;0.0;0.0;0.0;12100.0;13.364099121093773;357.0027430555556;2.8709278;38.901123;0.5648111
2022-08-30T09:00:00+0100;6700.0;10000.0;8400.0;1700.0;97600.0;10000.0;0.0;0.0;13800.0;15.093835449218773;384.4920833333333;2.5380893;46.697662;0.5300963
2022-08-30T10:00:00+0100;6700.0;10000.0;5200.0;1600.0;94400.0;10000.0;0.0;0.0;17400.0;15.650292968750025;446.38159722222224;2.6106555;53.635204;0.49895272
2022-08-30T11:00:00+0100;6700.0;10000.0;4200.0;1600.0;86800.0;10000.0;0.0;0.0;19700.0;16.346032714843773;508.0711111111111;2.4709802;53.49696;0.47746786
2022-08-30T12:00:00+0100;6700.0;10000.0;10700.0;1700.0;98000.0;10000.0;0.0;0.0;20300.0;16.900354003906273;538.1269444444445;2.0286493;57.945576;0.45497587
2022-08-30T13:00:00+0100;4500.0;10000.0;2800.0;1600.0;65600.0;10000.0;0.0;0.0;23600.0;17.523828125000023;492.7533333333333;1.2355767;69.784004;0.4382062
2022-08-30T14:00:00+0100;600.0;10000.0;7600.0;1700.0;64000.0;10000.0;0.0;0.0;24000.0;18.075860595703148;415.3833333333333;0.6804008;233.41626;0.42410693
2022-08-30T15:00:00+0100;0.0;10000.0;2700.0;1600.0;62800.0;10000.0;0.0;0.0;15900.0;18.412164306640648;328.47527777777776;2.0905774;207.17317;0.45137438
2022-08-30T16:00:00+0100;0.0;10000.0;7900.0;1600.0;69600.0;10000.0;0.0;0.0;7600.0;18.93160400390628;301.36847222222224;1.2437054;137.71417;0.45499095
2022-08-30T17:00:00+0100;0.0;10000.0;2700.0;3100.0;63600.0;10000.0;0.0;0.0;4500.0;17.653253173828148;189.54569444444445;3.1850305;49.267887;0.38328993
2022-08-30T18:00:00+0100;0.0;10000.0;7300.0;1600.0;60000.0;10000.0;0.0;0.0;1100.0;17.161706542968773;64.69444444444444;2.8341923;51.139767;0.3907367
2022-08-30T19:00:00+0100;0.0;30000.0;2800.0;5100.0;64000.0;32800.0;0.0;2800.0;0.0;15.449304199218773;3.7911111111111113;1.8544427;33.32806;0.4931384
2022-08-30T20:00:00+0100;0.0;30000.0;7100.0;6300.0;58000.0;32600.0;0.0;2600.0;100.0;13.383416748046898;0.0;2.5448442;0.73051745;0.48209113
2022-08-30T21:00:00+0100;0.0;20000.0;2000.0;3800.0;38000.0;20000.0;0.0;0.0;0.0;12.058343505859398;0.0;2.977931;355.56464;0.4987088
2022-08-30T22:00:00+0100;0.0;20000.0;4700.0;3400.0;40000.0;20000.0;0.0;0.0;0.0;11.745660400390648;0.0;3.6128192;10.789484;0.5138612
2022-08-30T23:00:00+0100;0.0;10000.0;2000.0;3000.0;36400.0;10000.0;0.0;0.0;0.0;11.225152587890648;0.0;3.4064984;18.756632;0.52278787
2022-08-31T00:00:00+0100;0.0;30000.0;4600.0;4600.0;41600.0;30000.0;0.0;0.0;0.0;10.613427734375025;0.0;3.1937478;18.107353;0.5406865
2022-08-31T01:00:00+0100;0.0;10000.0;2200.0;3400.0;37600.0;10000.0;0.0;0.0;0.0;9.962152099609398;0.0;3.1910186;13.498981;0.5687473
2022-08-31T02:00:00+0100;0.0;30000.0;5000.0;4200.0;41600.0;30000.0;0.0;0.0;100.0;9.427728271484398;0.0;3.279405;13.038471;0.5880184
2022-08-31T03:00:00+0100;0.0;20000.0;3800.0;4700.0;40800.0;21000.0;0.0;1000.0;0.0;8.953668212890648;0.0;3.311364;11.840085;0.5818385
2022-08-31T04:00:00+0100;0.0;30000.0;3400.0000000000005;5900.0;45200.0;32600.0;0.0;2600.0;0.0;8.083398437500023;0.0;2.7043176;0.4112205;0.67435277
2022-08-31T05:00:00+0100;0.0;40000.0;7300.0;12300.0;80800.0;49800.0;0.0;9800.0;200.0;7.575341796875023;16.702222222222222;0.8260544;342.4954;0.6887418
2022-08-31T06:00:00+0100;0.0;40000.0;9700.0;6900.0;89200.0;45700.0;0.0;5700.0;2300.0;7.472558593750023;108.18229166666669;1.5129241;15.144655;0.718466
2022-08-31T07:00:00+0100;3000.0;20000.0;7000.0;5700.0;96000.0;21000.0;0.0;1000.0;6300.0;8.915612792968773;236.3239236111111;1.0021259;39.376984;0.68291306
2022-08-31T08:00:00+0100;14100.0;10000.0;9900.0;1700.0;111600.0;10000.0;0.0;0.0;11900.0;11.107232666015648;365.8694097222222;0.90267366;171.0001;0.6057342
2022-08-31T09:00:00+0100;13900.0;10000.0;6400.0;300.0;101200.0;10000.0;0.0;0.0;19700.0;13.056787109375025;475.46722222222223;0.8455378;160.11537;0.55896556
2022-08-31T10:00:00+0100;11100.0;0.0;7399.999999999998;200.0;93600.0;0.0;0.0;0.0;26200.0;14.703088378906273;558.7261805555555;1.7263273;193.94907;0.5327811
2022-08-31T11:00:00+0100;4600.0;10000.0;4300.0;1600.0;76800.0;10000.0;0.0;0.0;31200.0;16.045373535156273;608.7990277777777;2.2354124;204.78279;0.49940962
2022-08-31T12:00:00+0100;0.0;10000.0;8500.0;1500.0;78400.0;10000.0;0.0;0.0;31400.0;17.704736328125023;620.28125;2.2358282;200.67099;0.47334743
2022-08-31T13:00:00+0100;0.0;0.0;5300.0;400.0;62800.0;0.0;0.0;0.0;27300.0;18.679711914062523;592.2563888888889;2.0866933;190.52512;0.45134413
2022-08-31T14:00:00+0100;0.0;10000.0;5100.0;1600.0;66400.0;10000.0;0.0;0.0;22700.0;19.288262939453148;523.4783333333334;2.3364532;197.08656;0.43240783
2022-08-31T15:00:00+0100;0.0;10000.0;5900.0;1700.0;70400.0;10000.0;0.0;0.0;15900.0;21.481317138671898;432.30854166666666;2.1637063;199.5651;0.43472698
2022-08-31T16:00:00+0100;0.0;0.0;4800.0;200.0;66800.0;0.0;0.0;0.0;11000.0;21.634698486328148;308.8520833333333;2.1629848;200.01195;0.44957405
2022-08-31T17:00:00+0100;0.0;10000.0;5400.0;1700.0;70800.0;10000.0;0.0;0.0;4400.0;20.271386718750023;180.7905555555556;2.1491961;203.24655;0.43864888
2022-08-31T18:00:00+0100;0.0;10000.0;5400.0;1600.0;63600.0;10000.0;0.0;0.0;1000.0;19.941522216796898;68.25625;1.536085;204.80035;0.45992
2022-08-31T19:00:00+0100;0.0;10000.0;6200.0;1600.0;64800.0;10000.0;0.0;0.0;100.0;16.753839111328148;2.6356944444444443;0.49281666;233.6649;0.5321251
2022-08-31T20:00:00+0100;0.0;30000.0;2600.0;5100.0;55600.0;34100.0;0.0;4100.0;0.0;14.668145751953148;0.0;1.788367;344.8751;0.5365201
2022-08-31T21:00:00+0100;0.0;20000.0;5500.0;4600.0;46400.0;20300.0;0.0;300.0;0.0;13.431604003906273;0.0;2.3974364;344.6316;0.5531523
2022-08-31T22:00:00+0100;0.0;20000.0;2000.0;3100.0;40800.0;20700.0;0.0;700.0;0.0;12.408715820312525;0.0;2.849873;343.16098;0.56349766
2022-08-31T23:00:00+0100;0.0;10000.0;5000.0;3200.0;44400.0;10000.0;0.0;0.0;100.0;11.584161376953148;0.0;3.6568732;10.927059;0.5527402
2022-09-01T00:00:00+0100;0.0;10000.0;1900.0;700.0;38800.0;10000.0;0.0;0.0;0.0;11.736230468750025;0.0;4.221459;24.96284;0.5063232
2022-09-01T01:00:00+0100;0.0;20000.0;5400.0;3800.0;48000.0;20300.0;0.0;300.0;0.0;12.492913818359398;0.0;4.6251373;28.17132;0.5283724
2022-09-01T02:00:00+0100;0.0;20000.0;3100.0;4400.0;47200.0;21200.0;0.0;1200.0;0.0;11.612298583984398;0.0;3.6790614;26.33453;0.53450644
2022-09-01T03:00:00+0100;0.0;20000.0;2400.0000000000005;4200.0;44000.0;20000.0;0.0;0.0;0.0;10.079400634765648;0.0;3.0070024;16.865211;0.56571054
2022-09-01T04:00:00+0100;0.0;30000.0;4900.0;4800.0;41600.0;30000.0;0.0;0.0;0.0;9.360620117187525;0.0;2.8753595;19.84057;0.60701585
2022-09-01T05:00:00+0100;0.0;30000.0;3000.0;7500.0;64400.00000000001;33400.0;0.0;3400.0;300.0;9.139825439453148;17.12;3.014121;19.833591;0.6347716
2022-09-01T06:00:00+0100;5800.0;30000.0;6200.0;6400.0;86000.0;33300.0;0.0;3300.0;2000.0;9.210504150390648;110.273203125;2.5501413;18.544594;0.68596494
2022-09-01T07:00:00+0100;6800.0;20000.0;7700.0;3400.0;98000.0;20000.0;0.0;0.0;5000.0;10.039086914062525;234.21868055555555;2.508569;29.59643;0.6446589
2022-09-01T08:00:00+0100;6800.0;10000.0;11800.0;1700.0;106400.0;10000.0;0.0;0.0;9800.0;11.939813232421898;360.3592361111111;2.4779358;46.503895;0.5995537
2022-09-01T09:00:00+0100;6700.0;10000.0;7800.0;1700.0;100800.0;10000.0;0.0;0.0;16700.0;13.448052978515648;468.08020833333336;2.0643768;59.72891;0.5562184
2022-09-01T10:00:00+0100;5500.0;0.0;8700.0;300.0;87200.0;0.0;0.0;0.0;22600.0;14.760064697265648;552.0866666666667;1.5051353;92.3667;0.5123794
2022-09-01T11:00:00+0100;600.0;10000.0;3700.0;1600.0;76400.0;10000.0;0.0;0.0;24600.0;15.992700195312525;601.8548611111111;1.6227219;138.13777;0.47908425
2022-09-01T12:00:00+0100;0.0;10000.0;7500.0;1600.0;77600.0;10000.0;0.0;0.0;30900.0;17.471612548828148;613.6052777777778;2.6013246;198.05019;0.46423703
2022-09-01T13:00:00+0100;0.0;10000.0;3900.0;1700.0;62400.0;10000.0;0.0;0.0;27500.0;18.3142028808594;586.7286111111111;2.3691082;211.08495;0.45146528
2022-09-01T14:00:00+0100;0.0;10000.0;6500.0;1600.0;70000.0;10000.0;0.0;0.0;23000.0;19.240655517578148;522.6222222222223;2.0560215;197.28244;0.43065214
2022-09-01T15:00:00+0100;0.0;10000.0;3700.0;1600.0;69200.0;10000.0;0.0;0.0;16200.0;19.382104492187523;424.63666666666666;1.9169749;181.50264;0.41600373
2022-09-01T16:00:00+0100;0.0;10000.0;7900.0;1700.0;77200.0;10000.0;0.0;0.0;10000.0;19.805535888671898;307.0833333333333;2.2535381;188.17873;0.40855747
2022-09-01T17:00:00+0100;0.0;10000.0;3600.0;1600.0;71200.0;10000.0;0.0;0.0;4500.0;19.445855712890648;178.71902777777777;1.5049378;209.77203;0.4114414
2022-09-01T18:00:00+0100;0.0;10000.0;6600.0;1700.0;68800.0;10000.0;0.0;0.0;1000.0;18.704278564453148;62.77666666666666;0.9445448;233.28258;0.45914063
2022-09-01T19:00:00+0100;0.0;10000.0;3500.0;2800.0;67600.0;10600.0;0.0;600.0;0.0;16.415368652343773;1.8577777777777773;0.76870894;1.785734;0.5689584
2022-09-01T20:00:00+0100;0.0;30000.0;6000.0;4900.0;63200.0;34800.0;0.0;4800.0;0.0;14.772454833984398;0.0;1.8310313;95.99419;0.5290574
2022-09-01T21:00:00+0100;0.0;20000.0;2200.0;4700.0;39600.0;20200.0;0.0;200.0;0.0;13.152551269531273;0.0;1.0715979;117.46496;0.6620685
2022-09-01T22:00:00+0100;0.0;20000.0;4500.0;4100.0;40400.0;20000.0;0.0;0.0;0.0;11.944238281250025;0.0;0.9400296;105.12812;0.7444208
2022-09-01T23:00:00+0100;0.0;20000.0;3800.0;3900.0;40000.0;20000.0;0.0;0.0;100.0;11.097375488281273;0.0;1.4326494;44.919437;0.7610836
2022-09-02T00:00:00+0100;0.0;30000.0;4300.0;4800.0;40800.0;30000.0;0.0;0.0;0.0;10.476007080078148;0.0;1.6072834;47.761505;0.7891446
2022-09-02T01:00:00+0100;0.0;10000.0;2300.0;3300.0;36800.0;10000.0;0.0;0.0;0.0;9.909509277343773;0.0;1.8225888;26.012043;0.80473936
2022-09-02T02:00:00+0100;0.0;20000.0;3800.0;3300.0;39200.0;20000.0;0.0;0.0;0.0;9.914727783203148;0.0;1.8341868;25.003567;0.8142458
2022-09-02T03:00:00+0100;0.0;20000.0;3500.0;3300.0;38000.0;20000.0;0.0;0.0;0.0;9.737481689453148;0.0;1.3203872;37.686638;0.827094
2022-09-02T04:00:00+0100;0.0;20000.0;2300.0;3200.0;38400.0;20000.0;0.0;0.0;0.0;9.926660156250025;0.0;2.1403656;31.048407;0.8480294
2022-09-02T05:00:00+0100;0.0;20000.0;6600.000000000001;5800.0;65600.0;22000.0;0.0;2000.0;300.0;10.263085937500025;12.755555555555556;2.3781452;30.20918;0.81783235
2022-09-02T06:00:00+0100;4500.0;30000.0;4000.0;6000.0;81200.0;33100.0;0.0;3100.0;1900.0;10.723107910156273;48.641948784722224;2.5424373;33.027645;0.80589974
2022-09-02T07:00:00+0100;1000.0;20000.0;10500.0;3200.0;99600.0;20000.0;0.0;0.0;4000.0;11.362786865234398;61.50865017361111;2.3418708;46.23015;0.71458995
2022-09-02T08:00:00+0100;0.0;20000.0;5800.000000000001;3100.0;104400.0;20000.0;0.0;0.0;5900.0;12.167535400390648;68.67596354166666;2.2723565;54.5496;0.67275
2022-09-02T09:00:00+0100;0.0;10000.0;10900.0;1700.0;103200.0;10000.0;0.0;0.0;7900.0;13.087518310546898;157.80399305555557;2.6092083;61.60844;0.6692552
2022-09-02T10:00:00+0100;0.0;0.0;5000.0;700.0;90400.0;0.0;0.0;0.0;11600.0;13.993066406250025;115.10715277777778;2.9236193;73.19177;0.657414
2022-09-02T11:00:00+0100;0.0;20000.0;5300.0;2600.0;98800.0;20000.0;0.0;0.0;6300.0;14.948815917968773;110.31333333333332;3.0088835;69.56354;0.6719401
2022-09-02T12:00:00+0100;0.0;10000.0;3500.0;2300.0;93600.0;10000.0;0.0;0.0;7800.0;14.312249755859398;110.17840277777778;2.3229966;73.019554;0.67921823
2022-09-02T13:00:00+0100;0.0;10000.0;6900.0;2300.0;86400.0;10000.0;0.0;0.0;5500.0;14.882135009765648;58.94659722222222;1.8123391;134.13086;0.6667669
2022-09-02T14:00:00+0100;0.0;20000.0;2800.0;2600.0;82000.0;20000.0;0.0;0.0;5300.0;15.096032714843773;78.83826388888889;1.5866861;88.69403;0.69142485
2022-09-02T15:00:00+0100;0.0;10000.0;7600.0;2100.0;70800.0;10000.0;0.0;0.0;11500.0;15.469720458984398;183.47572916666667;1.7401794;88.81227;0.6793246
2022-09-02T16:00:00+0100;0.0;20000.0;2600.0;3000.0;65200.0;20000.0;0.0;0.0;7200.0;16.862786865234398;123.67493055555556;2.1862032;172.98367;0.4756809
2022-09-02T17:00:00+0100;0.0;10000.0;7399.999999999998;1700.0;65600.0;10000.0;0.0;0.0;3100.0;16.915216064453148;67.02486111111111;1.8393259;189.99756;0.50160575
2022-09-02T18:00:00+0100;0.0;10000.0;4500.0;3000.0;72400.0;10000.0;0.0;0.0;300.0;16.349298095703148;19.04;2.4045587;180.03192;0.4862709
2022-09-02T19:00:00+0100;0.0;20000.0;6400.0;3000.0;71200.0;20000.0;0.0;0.0;0.0;15.487390136718773;0.49625;2.922914;140.61436;0.53247476
2022-09-02T20:00:00+0100;0.0;20000.0;3500.0;3000.0;52400.0;20500.0;0.0;500.0;100.0;14.917840576171898;0.0;3.2403946;150.16052;0.55724
2022-09-02T21:00:00+0100;0.0;10000.0;4800.0;3000.0;41200.0;10000.0;0.0;0.0;0.0;14.650140380859398;0.0;2.4031093;157.77542;0.5940442
2022-09-02T22:00:00+0100;0.0;20000.0;1900.0;3100.0;37600.0;20000.0;0.0;0.0;0.0;14.252893066406273;0.0;0.9033177;134.75584;0.6603744
2022-09-02T23:00:00+0100;0.0;10000.0;2200.0;2500.0;44800.0;11400.0;0.0;1400.0;0.0;13.328668212890648;0.0;1.7218572;187.0032;0.679555
2022-09-03T00:00:00+0100;0.0;10000.0;2200.0;2500.0;44800.0;11400.0;0.0;1400.0;0.0;12.601739501953148;0.0;1.4984225;190.88562;0.69208276
